timestamp,brut,prepro,gauss full,detec
1680701415,413.000000,600.000000,34.000000,0.000000
1680701415,413.000000,600.000000,88.000000,0.000000
1680701415,413.000000,600.000000,162.000000,0.000000
1680701415,413.000000,600.000000,251.000000,0.000000
1680701415,413.000000,600.000000,346.000000,0.000000
1680701415,413.000000,600.000000,435.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,413.000000,600.000000,509.000000,0.000000
1680701415,419.000000,600.000000,509.000000,0.000000
1680701415,419.000000,600.000000,509.000000,0.000000
1680701415,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,34.000000,0.000000
1680701416,430.000000,600.000000,88.000000,0.000000
1680701416,430.000000,600.000000,162.000000,0.000000
1680701416,430.000000,600.000000,251.000000,0.000000
1680701416,430.000000,600.000000,346.000000,0.000000
1680701416,430.000000,600.000000,435.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,430.000000,600.000000,509.000000,0.000000
1680701416,440.000000,600.000000,509.000000,0.000000
1680701417,415.000000,600.000000,34.000000,0.000000
1680701417,415.000000,600.000000,88.000000,0.000000
1680701417,415.000000,600.000000,162.000000,0.000000
1680701417,415.000000,600.000000,251.000000,0.000000
1680701417,415.000000,600.000000,346.000000,0.000000
1680701417,415.000000,600.000000,435.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701418,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,34.000000,0.000000
1680701419,411.000000,600.000000,88.000000,0.000000
1680701419,411.000000,600.000000,162.000000,0.000000
1680701419,411.000000,600.000000,251.000000,0.000000
1680701419,411.000000,600.000000,346.000000,0.000000
1680701419,411.000000,600.000000,435.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701419,411.000000,600.000000,509.000000,0.000000
1680701420,411.000000,600.000000,34.000000,0.000000
1680701420,411.000000,600.000000,88.000000,0.000000
1680701420,411.000000,600.000000,162.000000,0.000000
1680701420,411.000000,600.000000,251.000000,0.000000
1680701420,411.000000,600.000000,346.000000,0.000000
1680701420,411.000000,600.000000,435.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,435.000000,600.000000,509.000000,0.000000
1680701420,434.000000,600.000000,509.000000,0.000000
1680701421,434.000000,600.000000,34.000000,0.000000
1680701421,434.000000,600.000000,88.000000,0.000000
1680701421,434.000000,600.000000,162.000000,0.000000
1680701421,434.000000,600.000000,251.000000,0.000000
1680701421,434.000000,600.000000,346.000000,0.000000
1680701421,434.000000,600.000000,435.000000,0.000000
1680701421,434.000000,600.000000,509.000000,0.000000
1680701421,434.000000,600.000000,509.000000,0.000000
1680701421,434.000000,600.000000,509.000000,0.000000
1680701421,434.000000,600.000000,509.000000,0.000000
1680701421,434.000000,600.000000,509.000000,0.000000
