timestamp,brut,prepro,gauss full,detec
1680701285,406.000000,600.000000,34.000000,0.000000
1680701285,406.000000,600.000000,88.000000,0.000000
1680701285,406.000000,600.000000,162.000000,0.000000
1680701285,406.000000,600.000000,251.000000,0.000000
1680701285,406.000000,600.000000,346.000000,0.000000
1680701285,406.000000,600.000000,435.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,406.000000,600.000000,509.000000,0.000000
1680701285,434.000000,600.000000,509.000000,0.000000
1680701286,434.000000,600.000000,34.000000,0.000000
1680701286,434.000000,600.000000,88.000000,0.000000
1680701286,434.000000,600.000000,162.000000,0.000000
1680701286,434.000000,600.000000,251.000000,0.000000
1680701286,434.000000,600.000000,346.000000,0.000000
1680701286,434.000000,600.000000,435.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701286,437.000000,600.000000,509.000000,0.000000
1680701287,437.000000,600.000000,34.000000,0.000000
1680701287,437.000000,600.000000,88.000000,0.000000
1680701287,437.000000,600.000000,162.000000,0.000000
1680701287,439.000000,600.000000,251.000000,0.000000
1680701287,439.000000,600.000000,346.000000,0.000000
1680701287,439.000000,600.000000,435.000000,0.000000
1680701287,439.000000,600.000000,509.000000,0.000000
1680701287,439.000000,600.000000,509.000000,0.000000
1680701287,439.000000,600.000000,509.000000,0.000000
1680701287,439.000000,600.000000,509.000000,0.000000
1680701288,439.000000,600.000000,509.000000,0.000000
1680701288,439.000000,600.000000,509.000000,0.000000
1680701288,428.000000,600.000000,509.000000,0.000000
1680701288,428.000000,600.000000,509.000000,0.000000
