timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue,temps
1677063927,416,417,0,0,118
1677063927,416,416,0,0,119
1677063927,416,416,0,0,120
1677063927,416,416,0,0,121
1677063928,416,416,0,0,122
1677063928,416,416,0,0,123
1677063928,416,416,0,0,124
1677063928,416,416,0,0,125
1677063928,416,416,0,0,126
1677063928,377,413,1400,1023,127
1677063928,377,411,0,0,128
1677063928,377,408,0,0,129
1677063928,377,406,0,0,130
1677063928,377,403,0,0,131
1677063928,462,406,1400,0,132
1677063928,462,409,0,0,133
1677063928,462,412,0,0,134
1677063928,462,415,0,0,135
1677063928,462,418,0,0,136
1677063928,462,421,0,0,137
1677063928,462,423,0,0,138
1677063928,462,426,0,0,139
1677063928,462,429,0,0,140
1677063928,462,432,0,0,141
1677063928,462,435,0,0,142
1677063928,462,440,0,0,143
1677063928,462,446,0,0,144
1677063928,462,451,0,0,145
1677063928,462,456,0,0,146
1677063928,462,462,0,0,147
1677063928,462,462,0,0,148
1677063928,462,462,0,0,149
1677063928,462,462,0,0,150
1677063928,462,462,0,0,151
1677063929,462,462,0,0,152
1677063929,462,462,0,0,153
1677063929,462,462,0,0,154
1677063929,462,462,0,0,155
1677063929,462,462,0,0,156
1677063929,462,462,0,0,157
1677063929,462,462,0,0,158
1677063929,462,462,0,0,159
1677063929,462,462,0,0,160
1677063929,462,462,0,0,161
1677063929,462,462,0,0,162
1677063929,462,462,0,0,163
1677063929,376,456,1400,1023,164
1677063929,543,461,1400,0,165
1677063929,543,466,0,0,166
1677063929,384,461,1400,1023,167
1677063929,384,457,0,0,168
1677063929,384,452,0,0,169
1677063929,384,447,0,0,170
1677063929,384,442,0,0,171
1677063929,313,433,1400,1023,172
1677063929,407,429,1400,0,173
1677063929,407,426,0,0,174
1677063929,407,422,0,0,175
1677063929,407,419,0,0,176
1677063929,407,415,0,0,177
1677063929,407,412,0,0,178
1677063929,407,409,0,0,179
1677063929,407,410,0,0,180
1677063929,407,402,0,0,181
1677063930,407,393,0,0,182
1677063930,407,395,0,0,183
1677063930,407,396,0,0,184
1677063930,407,398,0,0,185
1677063930,407,399,0,0,186
1677063930,407,401,0,0,187
1677063930,407,407,0,0,188
1677063930,407,407,0,0,189
1677063930,407,407,0,0,190
1677063930,407,407,0,0,191
1677063930,509,413,1400,0,192
1677063930,509,419,0,0,193
1677063930,509,426,0,0,194
1677063930,509,432,0,0,195
1677063930,509,438,0,0,196
1677063930,509,445,0,0,197
1677063930,509,451,0,0,198
1677063930,509,458,0,0,199
1677063930,509,464,0,0,200
1677063930,509,470,0,0,201
1677063930,509,477,0,0,202
1677063930,509,483,0,0,203
1677063930,509,489,0,0,204
1677063930,509,496,0,0,205
1677063930,509,502,0,0,206
1677063930,509,509,0,0,207
1677063930,509,509,0,0,208
1677063930,509,509,0,0,209
1677063930,509,509,0,0,210
1677063931,563,512,1400,0,211
1677063931,563,515,0,0,212
1677063931,563,519,0,0,213
1677063931,563,522,0,0,214
1677063931,352,512,1400,1023,215
1677063931,352,502,0,0,216
1677063931,352,493,0,0,217
1677063931,352,483,0,0,218
1677063931,307,470,1400,1023,219
1677063931,423,465,1400,0,220
1677063931,423,459,0,0,221
1677063931,423,454,0,0,222
1677063931,423,449,0,0,223
1677063931,423,443,0,0,224
1677063931,423,438,0,0,225
1677063931,423,433,0,0,226
1677063931,423,424,0,0,227
1677063931,423,415,0,0,228
1677063931,423,406,0,0,229
1677063931,423,398,0,0,230
1677063931,423,402,0,0,231
1677063931,423,406,0,0,232
1677063931,423,411,0,0,233
1677063931,423,415,0,0,234
1677063931,423,423,0,0,235
1677063931,423,423,0,0,236
1677063931,423,423,0,0,237
1677063931,423,423,0,0,238
1677063931,423,423,0,0,239
1677063931,423,423,0,0,240
1677063932,423,423,0,0,241
1677063932,423,423,0,0,242
1677063932,423,423,0,0,243
1677063932,423,423,0,0,244
1677063932,423,423,0,0,245
1677063932,423,423,0,0,246
1677063932,422,422,1400,0,247
1677063932,422,422,0,0,248
1677063932,353,418,1400,1023,249
1677063932,353,414,0,0,250
1677063932,353,409,0,0,251
1677063932,353,405,0,0,252
1677063932,353,401,0,0,253
1677063932,353,396,0,0,254
1677063932,353,392,0,0,255
1677063932,475,395,1400,0,256
1677063932,475,398,0,0,257
1677063932,475,402,0,0,258
1677063932,475,405,0,0,259
1677063932,377,402,1400,1023,260
1677063932,377,399,0,0,261
1677063932,377,396,0,0,262
1677063932,377,393,0,0,263
1677063932,443,395,1400,0,264
1677063932,443,400,0,0,265
1677063932,443,406,0,0,266
1677063932,443,412,0,0,267
1677063932,443,417,0,0,268
1677063932,443,423,0,0,269
1677063933,415,427,1400,0,270
1677063933,415,431,0,0,271
1677063933,430,428,1400,0,272
1677063933,374,421,1400,1023,273
1677063933,374,415,0,0,274
1677063933,374,409,0,0,275
1677063933,374,409,0,0,276
1677063933,374,408,0,0,277
1677063933,374,408,0,0,278
1677063933,374,408,0,0,279
1677063933,374,404,0,0,280
1677063933,374,399,0,0,281
1677063933,374,395,0,0,282
1677063933,374,391,0,0,283
1677063933,356,385,1400,1023,284
1677063933,356,380,0,0,285
1677063933,356,376,0,0,286
1677063933,356,373,0,0,287
1677063933,379,369,1400,1023,288
1677063933,379,370,0,0,289
1677063933,379,370,0,0,290
1677063933,379,370,0,0,291
1677063933,379,371,0,0,292
1677063933,379,371,0,0,293
1677063933,379,371,0,0,294
1677063933,379,372,0,0,295
1677063933,379,372,0,0,296
1677063933,379,372,0,0,297
1677063933,379,372,0,0,298
1677063933,379,373,0,0,299
1677063934,379,374,0,0,300
1677063934,379,376,0,0,301
1677063934,379,377,0,0,302
1677063934,379,379,0,0,303
1677063934,379,379,0,0,304
1677063934,379,379,0,0,305
1677063934,379,379,0,0,306
1677063934,379,379,0,0,307
1677063934,379,379,0,0,308
1677063934,488,385,1400,0,309
1677063934,488,392,0,0,310
1677063934,488,399,0,0,311
1677063934,488,406,0,0,312
1677063934,488,413,0,0,313
1677063934,488,419,0,0,314
1677063934,488,426,0,0,315
1677063934,488,433,0,0,316
1677063934,488,440,0,0,317
1677063934,488,447,0,0,318
1677063934,482,453,1400,0,319
1677063934,482,460,0,0,320
1677063934,482,466,0,0,321
1677063934,482,472,0,0,322
1677063934,482,479,0,0,323
1677063934,482,485,0,0,324
1677063934,482,485,0,0,325
1677063934,482,485,0,0,326
1677063934,482,484,0,0,327
1677063934,482,484,0,0,328
1677063935,482,483,0,0,329
1677063935,482,483,0,0,330
1677063935,482,483,0,0,331
1677063935,482,482,0,0,332
1677063935,482,482,0,0,333
1677063935,482,482,0,0,334
1677063935,423,478,1400,0,335
1677063935,423,474,0,0,336
1677063935,416,470,1400,0,337
1677063935,416,466,0,0,338
1677063935,416,462,0,0,339
1677063935,416,458,0,0,340
1677063935,416,454,0,0,341
1677063935,416,449,0,0,342
1677063935,416,445,0,0,343
1677063935,416,441,0,0,344
1677063935,416,437,0,0,345
1677063935,416,433,0,0,346
1677063935,416,429,0,0,347
1677063935,399,424,1400,0,348
1677063935,399,418,0,0,349
1677063935,399,413,0,0,350
1677063935,399,412,0,0,351
1677063935,399,410,0,0,352
1677063935,399,409,0,0,353
1677063935,399,408,0,0,354
1677063935,399,407,0,0,355
1677063935,399,406,0,0,356
1677063935,399,405,0,0,357
1677063935,399,404,0,0,358
1677063936,399,403,0,0,359
1677063936,399,402,0,0,360
1677063936,399,401,0,0,361
1677063936,399,400,0,0,362
1677063936,472,403,1400,0,363
1677063936,472,408,0,0,364
1677063936,472,412,0,0,365
1677063936,472,417,0,0,366
1677063936,472,421,0,0,367
1677063936,472,426,0,0,368
1677063936,432,428,1400,0,369
1677063936,432,430,0,0,370
1677063936,383,429,1400,1023,371
1677063936,383,428,0,0,372
1677063936,382,427,1400,1023,373
1677063936,382,426,0,0,374
1677063936,382,425,0,0,375
1677063936,382,424,0,0,376
1677063936,382,423,0,0,377
1677063936,382,422,0,0,378
1677063936,382,416,0,0,379
1677063936,382,410,0,0,380
1677063936,382,405,0,0,381
1677063936,382,399,0,0,382
1677063936,382,394,0,0,383
1677063936,382,388,0,0,384
1677063936,382,385,0,0,385
1677063936,382,382,0,0,386
1677063936,382,382,0,0,387
1677063937,382,382,0,0,388
1677063937,382,382,0,0,389
1677063937,382,382,0,0,390
1677063937,382,382,0,0,391
1677063937,382,382,0,0,392
1677063937,382,382,0,0,393
1677063937,382,382,0,0,394
1677063937,452,386,1400,0,395
1677063937,452,390,0,0,396
1677063937,452,395,0,0,397
1677063937,452,399,0,0,398
1677063937,452,403,0,0,399
1677063937,452,408,0,0,400
1677063937,452,412,0,0,401
1677063937,452,417,0,0,402
1677063937,452,421,0,0,403
1677063937,452,425,0,0,404
1677063937,452,430,0,0,405
1677063937,452,434,0,0,406
1677063937,452,438,0,0,407
1677063937,452,443,0,0,408
1677063937,452,447,0,0,409
1677063937,452,452,0,0,410
1677063937,452,452,0,0,411
1677063937,452,452,0,0,412
1677063937,452,452,0,0,413
1677063937,452,452,0,0,414
1677063937,452,452,0,0,415
1677063937,452,452,0,0,416
1677063937,452,452,0,0,417
1677063938,452,452,0,0,418
1677063938,452,452,0,0,419
1677063938,452,452,0,0,420
1677063938,452,452,0,0,421
1677063938,452,452,0,0,422
1677063938,452,452,0,0,423
1677063938,452,452,0,0,424
1677063938,452,452,0,0,425
1677063938,452,452,0,0,426
1677063938,452,452,0,0,427
1677063938,452,452,0,0,428
1677063938,452,452,0,0,429
1677063938,452,452,0,0,430
1677063938,452,452,0,0,431
1677063938,452,452,0,0,432
1677063938,452,452,0,0,433
1677063938,389,448,1400,1023,434
1677063938,389,444,0,0,435
1677063938,389,440,0,0,436
1677063938,389,436,0,0,437
1677063938,389,432,0,0,438
1677063938,464,433,1400,0,439
1677063938,464,433,0,0,440
1677063938,464,434,0,0,441
1677063938,464,435,0,0,442
1677063938,464,436,0,0,443
1677063938,464,436,0,0,444
1677063938,464,437,0,0,445
1677063938,464,438,0,0,446
1677063939,464,439,0,0,447
1677063939,464,439,0,0,448
1677063939,464,440,0,0,449
1677063939,464,445,0,0,450
1677063939,464,449,0,0,451
1677063939,464,454,0,0,452
1677063939,464,459,0,0,453
1677063939,350,456,1400,1023,454
1677063939,350,449,0,0,455
1677063939,350,442,0,0,456
1677063939,350,435,0,0,457
1677063939,350,428,0,0,458
1677063939,350,421,0,0,459
1677063939,350,414,0,0,460
1677063939,350,407,0,0,461
1677063939,350,399,0,0,462
1677063939,350,392,0,0,463
1677063939,350,385,0,0,464
1677063939,350,378,0,0,465
1677063939,350,371,0,0,466
1677063939,350,364,0,0,467
1677063939,350,357,0,0,468
1677063939,350,350,0,0,469
1677063939,350,350,0,0,470
1677063939,350,350,0,0,471
1677063939,350,350,0,0,472
1677063939,350,350,0,0,473
1677063939,350,350,0,0,474
1677063939,350,350,0,0,475
1677063939,350,350,0,0,476
1677063940,350,350,0,0,477
1677063940,350,350,0,0,478
1677063940,350,350,0,0,479
1677063940,350,350,0,0,480
1677063940,350,350,0,0,481
1677063940,350,350,0,0,482
1677063940,350,350,0,0,483
1677063940,421,354,1400,0,484
1677063940,421,358,0,0,485
1677063940,421,363,0,0,486
1677063940,421,367,0,0,487
1677063940,421,372,0,0,488
1677063940,421,376,0,0,489
1677063940,421,381,0,0,490
1677063940,421,385,0,0,491
1677063940,454,392,1400,0,492
1677063940,378,393,1400,1023,493
1677063940,378,395,0,0,494
1677063940,378,397,0,0,495
1677063940,378,399,0,0,496
1677063940,378,400,0,0,497
1677063940,378,402,0,0,498
1677063940,378,404,0,0,499
1677063940,378,401,0,0,500
1677063940,378,398,0,0,501
1677063940,378,396,0,0,502
1677063940,378,393,0,0,503
1677063940,378,390,0,0,504
1677063940,378,388,0,0,505
1677063941,378,385,0,0,506
1677063941,378,382,0,0,507
1677063941,378,378,0,0,508
1677063941,378,378,0,0,509
1677063941,378,378,0,0,510
1677063941,378,378,0,0,511
1677063941,378,378,0,0,512
1677063941,378,378,0,0,513
1677063941,378,378,0,0,514
1677063941,378,378,0,0,515
1677063941,376,377,1400,1023,516
1677063941,376,377,0,0,517
1677063941,376,377,0,0,518
1677063941,376,377,0,0,519
1677063941,376,377,0,0,520
1677063941,404,379,1400,0,521
1677063941,404,380,0,0,522
1677063941,416,383,1400,0,523
1677063941,416,385,0,0,524
1677063941,416,387,0,0,525
1677063941,416,390,0,0,526
1677063941,532,399,1400,0,527
1677063941,532,409,0,0,528
1677063941,532,419,0,0,529
1677063941,532,428,0,0,530
1677063941,532,438,0,0,531
1677063941,532,448,0,0,532
1677063941,532,457,0,0,533
1677063941,441,461,1400,0,534
1677063941,306,457,1400,1023,535
1677063942,306,453,0,0,536
1677063942,306,446,0,0,537
1677063942,402,446,1400,0,538
1677063942,402,445,0,0,539
1677063942,402,445,0,0,540
1677063942,402,444,0,0,541
1677063942,402,443,0,0,542
1677063942,402,435,0,0,543
1677063942,402,427,0,0,544
1677063942,422,420,1400,0,545
1677063942,422,413,0,0,546
1677063942,387,404,1400,1023,547
1677063942,387,395,0,0,548
1677063942,387,386,0,0,549
1677063942,334,379,1400,1023,550
1677063942,334,381,0,0,551
1677063942,334,382,0,0,552
1677063942,334,384,0,0,553
1677063942,334,380,0,0,554
1677063942,334,376,0,0,555
1677063942,334,371,0,0,556
1677063942,334,367,0,0,557
1677063942,343,364,1400,1023,558
1677063942,343,360,0,0,559
1677063942,343,356,0,0,560
1677063942,343,351,0,0,561
1677063942,343,346,0,0,562
1677063942,417,348,1400,0,563
1677063942,417,350,0,0,564
1677063943,417,352,0,0,565
1677063943,417,357,0,0,566
1677063943,417,362,0,0,567
1677063943,417,367,0,0,568
1677063943,417,373,0,0,569
1677063943,417,378,0,0,570
1677063943,417,383,0,0,571
1677063943,417,388,0,0,572
1677063943,417,393,0,0,573
1677063943,417,398,0,0,574
1677063943,417,403,0,0,575
1677063943,417,407,0,0,576
1677063943,417,412,0,0,577
1677063943,417,417,0,0,578
1677063943,417,417,0,0,579
1677063943,417,417,0,0,580
1677063943,417,417,0,0,581
1677063943,417,417,0,0,582
1677063943,417,417,0,0,583
1677063943,417,417,0,0,584
1677063943,417,417,0,0,585
1677063943,349,412,1400,1023,586
1677063943,349,408,0,0,587
1677063943,349,404,0,0,588
1677063943,349,400,0,0,589
1677063943,349,395,0,0,590
1677063943,349,391,0,0,591
1677063943,349,387,0,0,592
1677063943,349,383,0,0,593
1677063943,349,378,0,0,594
1677063944,349,374,0,0,595
1677063944,349,370,0,0,596
1677063944,349,366,0,0,597
1677063944,349,361,0,0,598
1677063944,349,357,0,0,599
1677063944,349,353,0,0,600
1677063944,349,349,0,0,601
1677063944,349,349,0,0,602
1677063944,349,349,0,0,603
1677063944,349,349,0,0,604
1677063944,349,349,0,0,605
1677063944,349,349,0,0,606
1677063944,349,349,0,0,607
1677063944,349,349,0,0,608
1677063944,349,349,0,0,609
1677063944,349,349,0,0,610
1677063944,349,349,0,0,611
1677063944,349,349,0,0,612
1677063944,349,349,0,0,613
1677063944,349,349,0,0,614
1677063944,349,349,0,0,615
1677063944,349,349,0,0,616
1677063944,349,349,0,0,617
1677063944,349,349,0,0,618
1677063944,349,349,0,0,619
1677063944,349,349,0,0,620
1677063944,349,349,0,0,621
1677063944,349,349,0,0,622
1677063944,349,349,0,0,623
1677063945,349,349,0,0,624
1677063945,607,365,1400,0,625
1677063945,607,381,0,0,626
1677063945,607,397,0,0,627
1677063945,607,413,0,0,628
1677063945,607,429,0,0,629
1677063945,607,445,0,0,630
1677063945,607,461,0,0,631
1677063945,607,478,0,0,632
1677063945,607,494,0,0,633
1677063945,607,510,0,0,634
1677063945,607,526,0,0,635
1677063945,607,542,0,0,636
1677063945,607,558,0,0,637
1677063945,607,574,0,0,638
1677063945,607,590,0,0,639
1677063945,506,600,1400,0,640
1677063945,506,594,0,0,641
1677063945,506,588,0,0,642
1677063945,506,581,0,0,643
1677063945,506,575,0,0,644
1677063945,506,569,0,0,645
1677063945,506,562,0,0,646
1677063945,506,556,0,0,647
1677063945,506,550,0,0,648
1677063945,506,543,0,0,649
1677063945,506,537,0,0,650
1677063945,506,531,0,0,651
1677063945,506,524,0,0,652
1677063945,444,514,1400,0,653
1677063946,444,504,0,0,654
1677063946,444,494,0,0,655
1677063946,444,490,0,0,656
1677063946,424,485,1400,0,657
1677063946,424,480,0,0,658
1677063946,424,475,0,0,659
1677063946,424,470,0,0,660
1677063946,424,464,0,0,661
1677063946,424,459,0,0,662
1677063946,424,454,0,0,663
1677063946,424,449,0,0,664
1677063946,424,444,0,0,665
1677063946,398,437,1400,0,666
1677063946,398,430,0,0,667
1677063946,515,431,1400,0,668
1677063946,515,435,0,0,669
1677063946,515,440,0,0,670
1677063946,515,444,0,0,671
1677063946,515,449,0,0,672
1677063946,515,454,0,0,673
1677063946,515,460,0,0,674
1677063946,515,466,0,0,675
1677063946,515,471,0,0,676
1677063946,515,477,0,0,677
1677063946,515,483,0,0,678
1677063946,515,489,0,0,679
1677063946,515,494,0,0,680
1677063946,515,500,0,0,681
1677063946,515,507,0,0,682
1677063946,515,515,0,0,683
1677063947,515,515,0,0,684
1677063947,515,515,0,0,685
1677063947,515,515,0,0,686
1677063947,515,515,0,0,687
1677063947,515,515,0,0,688
1677063947,515,515,0,0,689
1677063947,515,515,0,0,690
1677063947,515,515,0,0,691
1677063947,515,515,0,0,692
1677063947,352,504,1400,1023,693
1677063947,352,494,0,0,694
1677063947,352,484,0,0,695
1677063947,352,474,0,0,696
1677063947,352,464,0,0,697
1677063947,352,453,0,0,698
1677063947,352,443,0,0,699
1677063947,352,433,0,0,700
1677063947,352,423,0,0,701
1677063947,352,413,0,0,702
1677063947,352,402,0,0,703
1677063947,352,392,0,0,704
1677063947,352,382,0,0,705
1677063947,352,372,0,0,706
1677063947,352,362,0,0,707
1677063947,352,352,0,0,708
1677063947,352,352,0,0,709
1677063947,352,352,0,0,710
1677063947,352,352,0,0,711
1677063947,352,352,0,0,712
1677063948,352,352,0,0,713
1677063948,350,351,1400,1023,714
1677063948,350,351,0,0,715
1677063948,350,351,0,0,716
1677063948,350,351,0,0,717
1677063948,350,351,0,0,718
1677063948,350,351,0,0,719
1677063948,350,351,0,0,720
1677063948,350,351,0,0,721
1677063948,350,350,0,0,722
1677063948,350,350,0,0,723
1677063948,350,350,0,0,724
1677063948,350,350,0,0,725
1677063948,350,350,0,0,726
1677063948,350,350,0,0,727
1677063948,350,350,0,0,728
1677063948,350,350,0,0,729
1677063948,350,350,0,0,730
1677063948,350,350,0,0,731
1677063948,350,350,0,0,732
1677063948,350,350,0,0,733
1677063948,350,350,0,0,734
1677063948,350,350,0,0,735
1677063948,350,350,0,0,736
1677063948,350,350,0,0,737
1677063948,350,350,0,0,738
1677063948,350,350,0,0,739
1677063948,350,350,0,0,740
1677063948,350,350,0,0,741
1677063949,350,350,0,0,742
1677063949,350,350,0,0,743
1677063949,350,350,0,0,744
1677063949,350,350,0,0,745
1677063949,350,350,0,0,746
1677063949,350,350,0,0,747
1677063949,350,350,0,0,748
1677063949,350,350,0,0,749
1677063949,350,350,0,0,750
1677063949,350,350,0,0,751
1677063949,350,350,0,0,752
1677063949,350,350,0,0,753
1677063949,350,350,0,0,754
1677063949,350,350,0,0,755
1677063949,350,350,0,0,756
1677063949,350,350,0,0,757
1677063949,350,350,0,0,758
1677063949,350,350,0,0,759
1677063949,350,350,0,0,760
1677063949,350,350,0,0,761
1677063949,350,350,0,0,762
1677063949,395,352,1400,1023,763
1677063949,395,355,0,0,764
1677063949,395,358,0,0,765
1677063949,391,361,1400,1023,766
1677063949,391,363,0,0,767
1677063949,391,366,0,0,768
1677063949,362,366,1400,1023,769
1677063949,362,367,0,0,770
1677063949,362,368,0,0,771
1677063950,362,369,0,0,772
1677063950,362,369,0,0,773
1677063950,360,370,1400,1023,774
1677063950,360,371,0,0,775
1677063950,360,371,0,0,776
1677063950,360,372,0,0,777
1677063950,360,373,0,0,778
1677063950,360,370,0,0,779
1677063950,360,368,0,0,780
1677063950,360,366,0,0,781
1677063950,360,364,0,0,782
1677063950,360,362,0,0,783
1677063950,360,360,0,0,784
1677063950,360,360,0,0,785
1677063950,360,360,0,0,786
1677063950,360,360,0,0,787
1677063950,360,360,0,0,788
1677063950,360,360,0,0,789
1677063950,360,360,0,0,790
1677063950,360,360,0,0,791
1677063950,360,360,0,0,792
1677063950,360,360,0,0,793
1677063950,360,360,0,0,794
1677063950,422,363,1400,0,795
1677063950,422,367,0,0,796
1677063950,422,371,0,0,797
1677063950,422,375,0,0,798
1677063950,422,379,0,0,799
1677063950,422,383,0,0,800
1677063951,422,387,0,0,801
1677063951,422,391,0,0,802
1677063951,422,394,0,0,803
1677063951,422,398,0,0,804
1677063951,422,402,0,0,805
1677063951,422,406,0,0,806
1677063951,422,410,0,0,807
1677063951,519,420,1400,0,808
1677063951,519,430,0,0,809
1677063951,519,440,0,0,810
1677063951,519,446,0,0,811
1677063951,519,452,0,0,812
1677063951,519,458,0,0,813
1677063951,519,464,0,0,814
1677063951,519,470,0,0,815
1677063951,519,476,0,0,816
1677063951,519,482,0,0,817
1677063951,519,488,0,0,818
1677063951,519,494,0,0,819
1677063951,519,500,0,0,820
1677063951,519,506,0,0,821
1677063951,519,512,0,0,822
1677063951,519,519,0,0,823
1677063951,519,519,0,0,824
1677063951,519,519,0,0,825
1677063951,519,519,0,0,826
1677063951,519,519,0,0,827
1677063951,413,512,1400,0,828
1677063951,413,505,0,0,829
1677063951,413,499,0,0,830
1677063952,413,492,0,0,831
1677063952,413,485,0,0,832
1677063952,413,479,0,0,833
1677063952,413,472,0,0,834
1677063952,413,466,0,0,835
1677063952,413,459,0,0,836
1677063952,413,452,0,0,837
1677063952,413,446,0,0,838
1677063952,413,439,0,0,839
1677063952,413,432,0,0,840
1677063952,340,421,1400,1023,841
1677063952,340,410,0,0,842
1677063952,340,399,0,0,843
1677063952,384,397,1400,1023,844
1677063952,384,395,0,0,845
1677063952,384,393,0,0,846
1677063952,384,392,0,0,847
1677063952,384,390,0,0,848
1677063952,384,388,0,0,849
1677063952,384,386,0,0,850
1677063952,384,384,0,0,851
1677063952,384,383,0,0,852
1677063952,384,381,0,0,853
1677063952,384,379,0,0,854
1677063952,384,377,0,0,855
1677063952,384,375,0,0,856
1677063952,384,378,0,0,857
1677063952,384,381,0,0,858
1677063952,384,384,0,0,859
1677063953,384,384,0,0,860
1677063953,384,384,0,0,861
1677063953,384,384,0,0,862
1677063953,384,384,0,0,863
1677063953,384,384,0,0,864
1677063953,384,384,0,0,865
1677063953,384,384,0,0,866
1677063953,384,384,0,0,867
1677063953,384,384,0,0,868
1677063953,384,384,0,0,869
1677063953,401,385,1400,0,870
1677063953,401,386,0,0,871
1677063953,401,387,0,0,872
1677063953,401,388,0,0,873
1677063953,430,391,1400,0,874
1677063953,430,394,0,0,875
1677063953,430,396,0,0,876
1677063953,430,399,0,0,877
1677063953,430,402,0,0,878
1677063953,430,405,0,0,879
1677063953,430,408,0,0,880
1677063953,430,411,0,0,881
1677063953,430,414,0,0,882
1677063953,430,417,0,0,883
1677063953,430,419,0,0,884
1677063953,430,422,0,0,885
1677063953,430,424,0,0,886
1677063953,430,426,0,0,887
1677063953,430,428,0,0,888
1677063953,430,430,0,0,889
1677063954,430,430,0,0,890
1677063954,430,430,0,0,891
1677063954,430,430,0,0,892
1677063954,430,430,0,0,893
1677063954,430,430,0,0,894
1677063954,430,430,0,0,895
1677063954,430,430,0,0,896
1677063954,430,430,0,0,897
1677063954,430,430,0,0,898
1677063954,430,430,0,0,899
1677063954,430,430,0,0,900
1677063954,430,430,0,0,901
1677063954,519,435,1400,0,902
1677063954,519,441,0,0,903
1677063954,519,446,0,0,904
1677063954,519,452,0,0,905
1677063954,480,455,1400,0,906
1677063954,480,458,0,0,907
1677063954,480,461,0,0,908
1677063954,480,464,0,0,909
1677063954,480,467,0,0,910
1677063954,480,471,0,0,911
1677063954,480,474,0,0,912
1677063954,480,477,0,0,913
1677063954,480,480,0,0,914
1677063954,480,483,0,0,915
1677063954,480,486,0,0,916
1677063954,491,490,1400,0,917
1677063954,491,488,0,0,918
1677063955,491,486,0,0,919
1677063955,491,485,0,0,920
