temps,distance,vide,minMax,falseTrue
1676025259,79.909999999999996589395,0,1,1
1676025259,79.890000000000000568434,0,1,1
1676025259,79.900000000000005684342,0,1,1
1676025260,79.93000000000000682121,0,1,1
1676025260,79.890000000000000568434,0,1,1
1676025260,79.900000000000005684342,0,1,1
1676025260,79.890000000000000568434,0,1,1
1676025260,79.900000000000005684342,0,1,1
1676025260,79.870000000000004547474,0,1,1
1676025260,79.909999999999996589395,0,1,1
1676025260,79.920000000000001705303,0,1,1
1676025260,79.93000000000000682121,0,1,1
1676025260,79.93000000000000682121,0,1,1
1676025260,79.93000000000000682121,0,1,1
1676025260,79.920000000000001705303,0,1,1
1676025260,79.900000000000005684342,0,1,1
1676025260,79.909999999999996589395,0,1,1
1676025260,79.93000000000000682121,0,1,1
1676025260,79.900000000000005684342,0,1,1
1676025260,79.879999999999995452526,0,1,1
1676025260,79.900000000000005684342,0,1,1
1676025260,79.920000000000001705303,0,1,1
1676025260,79.920000000000001705303,0,1,1
1676025261,79.890000000000000568434,0,1,1
1676025261,79.909999999999996589395,0,1,1
1676025261,79.890000000000000568434,0,1,1
1676025261,79.900000000000005684342,0,1,1
1676025261,79.909999999999996589395,0,1,1
1676025261,79.920000000000001705303,0,1,1
1676025261,79.909999999999996589395,0,1,1
1676025261,79.93000000000000682121,0,1,1
1676025261,79.93000000000000682121,0,1,1
1676025261,79.939999999999997726263,0,1,1
1676025261,79.939999999999997726263,0,1,1
1676025261,79.93000000000000682121,0,1,1
1676025261,79.93000000000000682121,0,1,1
1676025261,79.920000000000001705303,0,1,1
1676025261,79.909999999999996589395,0,1,1
1676025261,79.890000000000000568434,0,1,1
1676025261,79.920000000000001705303,0,1,1
1676025261,79.909999999999996589395,0,1,1
1676025261,79.909999999999996589395,0,1,1
1676025261,79.879999999999995452526,0,1,1
1676025262,79.890000000000000568434,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.879999999999995452526,0,1,1
1676025262,79.950000000000002842171,0,1,1
1676025262,79.939999999999997726263,0,1,1
1676025262,79.890000000000000568434,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.920000000000001705303,0,1,1
1676025262,79.920000000000001705303,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.909999999999996589395,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.909999999999996589395,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.909999999999996589395,0,1,1
1676025262,79.900000000000005684342,0,1,1
1676025262,79.909999999999996589395,0,1,1
1676025262,79.870000000000004547474,0,1,1
1676025263,79.890000000000000568434,0,1,1
1676025263,79.920000000000001705303,0,1,1
1676025263,79.879999999999995452526,0,1,1
1676025263,79.900000000000005684342,0,1,1
1676025263,79.890000000000000568434,0,1,1
1676025263,79.920000000000001705303,0,1,1
1676025263,79.920000000000001705303,0,1,1
1676025263,79.909999999999996589395,0,1,1
1676025263,79.909999999999996589395,0,1,1
1676025263,79.939999999999997726263,0,1,1
1676025263,79.870000000000004547474,0,1,1
1676025263,79.900000000000005684342,0,1,1
1676025263,79.879999999999995452526,0,1,1
1676025263,79.920000000000001705303,0,1,1
1676025263,79.909999999999996589395,0,1,1
1676025263,79.900000000000005684342,0,1,1
1676025263,79.909999999999996589395,0,1,1
1676025263,79.93000000000000682121,0,1,1
1676025263,79.909999999999996589395,0,1,1
1676025263,79.93000000000000682121,0,1,1
1676025264,79.900000000000005684342,0,1,1
1676025264,79.900000000000005684342,0,1,1
1676025264,79.900000000000005684342,0,1,1
1676025264,79.780000000000001136868,0,1,1
1676025264,79.890000000000000568434,0,1,1
1676025264,79.890000000000000568434,0,1,1
1676025264,79.890000000000000568434,0,1,1
1676025264,79.93000000000000682121,0,1,1
1676025264,79.909999999999996589395,0,1,1
1676025264,79.93000000000000682121,0,1,1
1676025264,79.93000000000000682121,0,1,1
1676025264,79.909999999999996589395,0,1,1
1676025264,79.900000000000005684342,0,1,1
1676025264,79.890000000000000568434,0,1,1
1676025264,79.900000000000005684342,0,1,1
1676025264,79.879999999999995452526,0,1,1
1676025264,79.879999999999995452526,0,1,1
1676025264,79.890000000000000568434,0,1,1
1676025264,79.879999999999995452526,0,1,1
1676025264,79.920000000000001705303,0,1,1
1676025265,79.93000000000000682121,0,1,1
1676025265,79.909999999999996589395,0,1,1
1676025265,79.890000000000000568434,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.909999999999996589395,0,1,1
1676025265,79.920000000000001705303,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.920000000000001705303,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.93000000000000682121,0,1,1
1676025265,79.920000000000001705303,0,1,1
1676025265,79.909999999999996589395,0,1,1
1676025265,79.93000000000000682121,0,1,1
1676025265,79.900000000000005684342,0,1,1
1676025265,79.93000000000000682121,0,1,1
1676025265,79.920000000000001705303,0,1,1
1676025265,79.93000000000000682121,0,1,1
1676025266,79.890000000000000568434,0,1,1
1676025266,79.920000000000001705303,0,1,1
1676025266,79.909999999999996589395,0,1,1
1676025266,79.890000000000000568434,0,1,1
1676025266,79.890000000000000568434,0,1,1
1676025266,79.920000000000001705303,0,1,1
1676025266,79.909999999999996589395,0,1,1
1676025266,79.900000000000005684342,0,1,1
1676025266,79.93000000000000682121,0,1,1
1676025266,79.870000000000004547474,0,1,1
1676025266,79.920000000000001705303,0,1,1
1676025266,79.890000000000000568434,0,1,1
1676025266,79.920000000000001705303,0,1,1
1676025266,79.890000000000000568434,0,1,1
1676025266,79.890000000000000568434,0,1,1
1676025266,79.879999999999995452526,0,1,1
1676025266,79.909999999999996589395,0,1,1
1676025266,79.909999999999996589395,0,1,1
1676025266,79.920000000000001705303,0,1,1
1676025266,79.879999999999995452526,0,1,1
1676025267,79.920000000000001705303,0,1,1
1676025267,79.920000000000001705303,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.909999999999996589395,0,1,1
1676025267,79.909999999999996589395,0,1,1
1676025267,79.93000000000000682121,0,1,1
1676025267,79.93000000000000682121,0,1,1
1676025267,79.939999999999997726263,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.879999999999995452526,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.900000000000005684342,0,1,1
1676025267,79.909999999999996589395,0,1,1
1676025267,79.920000000000001705303,0,1,1
1676025267,79.890000000000000568434,0,1,1
1676025267,79.890000000000000568434,0,1,1
1676025267,79.93000000000000682121,0,1,1
1676025268,79.93000000000000682121,0,1,1
1676025268,79.890000000000000568434,0,1,1
1676025268,79.879999999999995452526,0,1,1
1676025268,79.85999999999999943157,0,1,1
1676025268,79.879999999999995452526,0,1,1
1676025268,79.920000000000001705303,0,1,1
1676025268,79.890000000000000568434,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025268,79.920000000000001705303,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025268,79.879999999999995452526,0,1,1
1676025268,79.890000000000000568434,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025268,79.950000000000002842171,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025268,79.920000000000001705303,0,1,1
1676025268,79.920000000000001705303,0,1,1
1676025268,79.900000000000005684342,0,1,1
1676025269,79.920000000000001705303,0,1,1
1676025269,79.890000000000000568434,0,1,1
1676025269,79.900000000000005684342,0,1,1
1676025269,79.909999999999996589395,0,1,1
1676025269,79.890000000000000568434,0,1,1
1676025269,79.870000000000004547474,0,1,1
1676025269,79.909999999999996589395,0,1,1
1676025269,79.870000000000004547474,0,1,1
1676025269,79.870000000000004547474,0,1,1
1676025269,79.900000000000005684342,0,1,1
1676025269,79.890000000000000568434,0,1,1
1676025269,79.900000000000005684342,0,1,1
1676025269,79.900000000000005684342,0,1,1
1676025269,79.939999999999997726263,0,1,1
1676025269,79.900000000000005684342,0,1,1
1676025269,79.93000000000000682121,0,1,1
1676025269,79.939999999999997726263,0,1,1
1676025269,79.900000000000005684342,0,1,1
1676025269,79.93000000000000682121,0,1,1
1676025269,79.909999999999996589395,0,1,1
1676025270,79.93000000000000682121,0,1,1
1676025270,79.93000000000000682121,0,1,1
1676025270,79.879999999999995452526,0,1,1
1676025270,79.870000000000004547474,0,1,1
1676025270,79.85999999999999943157,0,1,1
1676025270,79.900000000000005684342,0,1,1
1676025270,79.909999999999996589395,0,1,1
1676025270,79.870000000000004547474,0,1,1
1676025270,79.900000000000005684342,0,1,1
1676025270,79.920000000000001705303,0,1,1
1676025270,79.890000000000000568434,0,1,1
1676025270,79.900000000000005684342,0,1,1
1676025270,79.900000000000005684342,0,1,1
1676025270,79.890000000000000568434,0,1,1
1676025270,79.900000000000005684342,0,1,1
1676025270,79.879999999999995452526,0,1,1
1676025270,79.909999999999996589395,0,1,1
1676025270,79.890000000000000568434,0,1,1
1676025270,79.909999999999996589395,0,1,1
1676025270,79.879999999999995452526,0,1,1
1676025271,79.920000000000001705303,0,1,1
1676025271,79.879999999999995452526,0,1,1
1676025271,79.870000000000004547474,0,1,1
1676025271,79.879999999999995452526,0,1,1
1676025271,79.870000000000004547474,0,1,1
1676025271,79.870000000000004547474,0,1,1
1676025271,79.900000000000005684342,0,1,1
1676025271,79.890000000000000568434,0,1,1
1676025271,79.870000000000004547474,0,1,1
1676025271,79.920000000000001705303,0,1,1
1676025271,79.920000000000001705303,0,1,1
1676025271,79.879999999999995452526,0,1,1
1676025271,79.909999999999996589395,0,1,1
1676025271,79.890000000000000568434,0,1,1
1676025271,79.890000000000000568434,0,1,1
1676025271,79.93000000000000682121,0,1,1
1676025271,79.870000000000004547474,0,1,1
1676025271,79.909999999999996589395,0,1,1
1676025271,79.870000000000004547474,0,1,1
1676025271,79.900000000000005684342,0,1,1
1676025272,79.920000000000001705303,0,1,1
1676025272,79.939999999999997726263,0,1,1
1676025272,79.890000000000000568434,0,1,1
1676025272,79.879999999999995452526,0,1,1
1676025272,79.890000000000000568434,0,1,1
1676025272,79.93000000000000682121,0,1,1
1676025272,79.890000000000000568434,0,1,1
1676025272,79.900000000000005684342,0,1,1
1676025272,79.909999999999996589395,0,1,1
1676025272,79.879999999999995452526,0,1,1
1676025272,79.890000000000000568434,0,1,1
1676025272,79.890000000000000568434,0,1,1
1676025272,79.909999999999996589395,0,1,1
1676025272,79.85999999999999943157,0,1,1
1676025272,79.900000000000005684342,0,1,1
1676025272,79.900000000000005684342,0,1,1
1676025272,79.879999999999995452526,0,1,1
1676025272,79.890000000000000568434,0,1,1
1676025272,79.93000000000000682121,0,1,1
1676025272,79.879999999999995452526,0,1,1
1676025273,79.85999999999999943157,0,1,1
1676025273,79.909999999999996589395,0,1,1
1676025273,79.920000000000001705303,0,1,1
1676025273,79.909999999999996589395,0,1,1
1676025273,79.890000000000000568434,0,1,1
1676025273,79.879999999999995452526,0,1,1
1676025273,79.890000000000000568434,0,1,1
1676025273,79.909999999999996589395,0,1,1
1676025273,79.85999999999999943157,0,1,1
1676025273,79.909999999999996589395,0,1,1
1676025273,79.890000000000000568434,0,1,1
1676025273,79.920000000000001705303,0,1,1
1676025273,79.879999999999995452526,0,1,1
1676025273,79.890000000000000568434,0,1,1
1676025273,79.909999999999996589395,0,1,1
1676025273,79.879999999999995452526,0,1,1
1676025273,79.939999999999997726263,0,1,1
1676025273,79.920000000000001705303,0,1,1
1676025273,79.879999999999995452526,0,1,1
1676025273,79.900000000000005684342,0,1,1
1676025274,79.890000000000000568434,0,1,1
1676025274,79.900000000000005684342,0,1,1
1676025274,79.909999999999996589395,0,1,1
1676025274,79.890000000000000568434,0,1,1
1676025274,79.890000000000000568434,0,1,1
1676025274,79.920000000000001705303,0,1,1
1676025274,79.920000000000001705303,0,1,1
1676025274,79.920000000000001705303,0,1,1
1676025274,79.879999999999995452526,0,1,1
1676025274,79.879999999999995452526,0,1,1
1676025274,79.909999999999996589395,0,1,1
1676025274,79.93000000000000682121,0,1,1
1676025274,79.870000000000004547474,0,1,1
1676025274,79.900000000000005684342,0,1,1
1676025274,79.909999999999996589395,0,1,1
1676025274,79.939999999999997726263,0,1,1
1676025274,79.939999999999997726263,0,1,1
1676025274,79.890000000000000568434,0,1,1
1676025274,79.890000000000000568434,0,1,1
1676025274,79.920000000000001705303,0,1,1
1676025275,79.939999999999997726263,0,1,1
1676025275,79.900000000000005684342,0,1,1
1676025275,79.909999999999996589395,0,1,1
1676025275,79.909999999999996589395,0,1,1
1676025275,79.950000000000002842171,0,1,1
1676025275,79.93000000000000682121,0,1,1
1676025275,79.93000000000000682121,0,1,1
1676025275,79.900000000000005684342,0,1,1
1676025275,79.920000000000001705303,0,1,1
1676025275,79.93000000000000682121,0,1,1
1676025275,79.920000000000001705303,0,1,1
1676025275,79.879999999999995452526,0,1,1
1676025275,79.909999999999996589395,0,1,1
1676025275,79.909999999999996589395,0,1,1
1676025275,79.870000000000004547474,0,1,1
1676025275,79.950000000000002842171,0,1,1
1676025275,79.900000000000005684342,0,1,1
1676025275,79.900000000000005684342,0,1,1
1676025275,79.93000000000000682121,0,1,1
1676025275,79.939999999999997726263,0,1,1
1676025276,79.870000000000004547474,0,1,1
1676025276,79.93000000000000682121,0,1,1
1676025276,79.890000000000000568434,0,1,1
1676025276,79.909999999999996589395,0,1,1
1676025276,79.93000000000000682121,0,1,1
1676025276,79.93000000000000682121,0,1,1
1676025276,79.909999999999996589395,0,1,1
1676025276,79.900000000000005684342,0,1,1
1676025276,79.93000000000000682121,0,1,1
1676025276,79.960000000000007958079,0,1,1
1676025276,79.879999999999995452526,0,1,1
1676025276,79.909999999999996589395,0,1,1
1676025276,79.920000000000001705303,0,1,1
1676025276,79.920000000000001705303,0,1,1
1676025276,79.900000000000005684342,0,1,1
1676025276,79.909999999999996589395,0,1,1
1676025276,79.890000000000000568434,0,1,1
1676025276,79.900000000000005684342,0,1,1
1676025276,79.879999999999995452526,0,1,1
1676025276,79.890000000000000568434,0,1,1
1676025277,79.879999999999995452526,0,1,1
1676025277,79.890000000000000568434,0,1,1
1676025277,79.890000000000000568434,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025277,79.849999999999994315658,0,1,1
1676025277,79.920000000000001705303,0,1,1
1676025277,79.939999999999997726263,0,1,1
1676025277,79.909999999999996589395,0,1,1
1676025277,79.920000000000001705303,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025277,79.879999999999995452526,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025277,79.909999999999996589395,0,1,1
1676025277,79.920000000000001705303,0,1,1
1676025277,79.920000000000001705303,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025277,79.870000000000004547474,0,1,1
1676025277,79.900000000000005684342,0,1,1
1676025278,79.920000000000001705303,0,1,1
1676025278,79.93000000000000682121,0,1,1
1676025278,79.890000000000000568434,0,1,1
1676025278,79.909999999999996589395,0,1,1
1676025278,79.900000000000005684342,0,1,1
1676025278,79.950000000000002842171,0,1,1
1676025278,79.879999999999995452526,0,1,1
1676025278,79.920000000000001705303,0,1,1
1676025278,79.85999999999999943157,0,1,1
1676025278,79.879999999999995452526,0,1,1
1676025278,79.900000000000005684342,0,1,1
1676025278,79.909999999999996589395,0,1,1
1676025278,79.909999999999996589395,0,1,1
1676025278,79.879999999999995452526,0,1,1
1676025278,79.900000000000005684342,0,1,1
1676025278,79.93000000000000682121,0,1,1
1676025278,79.900000000000005684342,0,1,1
1676025278,79.920000000000001705303,0,1,1
1676025278,79.909999999999996589395,0,1,1
1676025278,79.890000000000000568434,0,1,1
1676025279,79.93000000000000682121,0,1,1
1676025279,79.879999999999995452526,0,1,1
1676025279,79.900000000000005684342,0,1,1
1676025279,79.909999999999996589395,0,1,1
1676025279,79.909999999999996589395,0,1,1
1676025279,79.909999999999996589395,0,1,1
1676025279,79.920000000000001705303,0,1,1
1676025279,79.890000000000000568434,0,1,1
1676025279,79.890000000000000568434,0,1,1
1676025279,79.920000000000001705303,0,1,1
1676025279,79.900000000000005684342,0,1,1
1676025279,79.920000000000001705303,0,1,1
1676025279,79.890000000000000568434,0,1,1
1676025279,79.870000000000004547474,0,1,1
1676025279,79.900000000000005684342,0,1,1
1676025279,79.920000000000001705303,0,1,1
1676025279,79.85999999999999943157,0,1,1
1676025279,79.879999999999995452526,0,1,1
1676025279,79.890000000000000568434,0,1,1
1676025279,79.890000000000000568434,0,1,1
1676025280,79.93000000000000682121,0,1,1
1676025280,79.909999999999996589395,0,1,1
1676025280,79.93000000000000682121,0,1,1
1676025280,79.909999999999996589395,0,1,1
1676025280,79.900000000000005684342,0,1,1
1676025280,79.909999999999996589395,0,1,1
1676025280,79.93000000000000682121,0,1,1
1676025280,79.900000000000005684342,0,1,1
1676025280,79.900000000000005684342,0,1,1
1676025280,79.900000000000005684342,0,1,1
1676025280,79.909999999999996589395,0,1,1
1676025280,79.900000000000005684342,0,1,1
1676025280,79.890000000000000568434,0,1,1
1676025280,79.920000000000001705303,0,1,1
1676025280,79.960000000000007958079,0,1,1
1676025280,79.920000000000001705303,0,1,1
1676025280,79.879999999999995452526,0,1,1
1676025280,79.900000000000005684342,0,1,1
1676025280,79.920000000000001705303,0,1,1
1676025280,79.909999999999996589395,0,1,1
1676025281,79.890000000000000568434,0,1,1
1676025281,79.870000000000004547474,0,1,1
1676025281,79.870000000000004547474,0,1,1
1676025281,79.900000000000005684342,0,1,1
1676025281,79.93000000000000682121,0,1,1
1676025281,79.920000000000001705303,0,1,1
1676025281,79.879999999999995452526,0,1,1
1676025281,79.890000000000000568434,0,1,1
1676025281,79.93000000000000682121,0,1,1
1676025281,79.909999999999996589395,0,1,1
1676025281,79.900000000000005684342,0,1,1
1676025281,79.879999999999995452526,0,1,1
1676025281,79.920000000000001705303,0,1,1
1676025281,79.909999999999996589395,0,1,1
1676025281,79.890000000000000568434,0,1,1
1676025281,79.879999999999995452526,0,1,1
1676025281,79.870000000000004547474,0,1,1
1676025281,79.920000000000001705303,0,1,1
1676025281,79.900000000000005684342,0,1,1
1676025281,79.879999999999995452526,0,1,1
1676025282,79.920000000000001705303,0,1,1
1676025282,79.879999999999995452526,0,1,1
1676025282,79.900000000000005684342,0,1,1
1676025282,79.909999999999996589395,0,1,1
1676025282,79.85999999999999943157,0,1,1
1676025282,79.909999999999996589395,0,1,1
1676025282,79.909999999999996589395,0,1,1
1676025282,79.909999999999996589395,0,1,1
1676025282,79.900000000000005684342,0,1,1
1676025282,79.879999999999995452526,0,1,1
1676025282,79.900000000000005684342,0,1,1
1676025282,79.900000000000005684342,0,1,1
1676025282,79.890000000000000568434,0,1,1
1676025282,79.879999999999995452526,0,1,1
1676025282,79.900000000000005684342,0,1,1
1676025282,79.890000000000000568434,0,1,1
1676025282,79.890000000000000568434,0,1,1
1676025282,79.909999999999996589395,0,1,1
1676025282,79.879999999999995452526,0,1,1
1676025282,79.909999999999996589395,0,1,1
1676025283,79.909999999999996589395,0,1,1
1676025283,79.890000000000000568434,0,1,1
1676025283,79.939999999999997726263,0,1,1
1676025283,79.909999999999996589395,0,1,1
1676025283,79.909999999999996589395,0,1,1
1676025283,79.909999999999996589395,0,1,1
1676025283,79.85999999999999943157,0,1,1
1676025283,79.93000000000000682121,0,1,1
1676025283,79.890000000000000568434,0,1,1
1676025283,79.93000000000000682121,0,1,1
1676025283,79.890000000000000568434,0,1,1
1676025283,79.909999999999996589395,0,1,1
1676025283,79.920000000000001705303,0,1,1
1676025283,79.93000000000000682121,0,1,1
1676025283,79.900000000000005684342,0,1,1
1676025283,79.920000000000001705303,0,1,1
1676025283,79.900000000000005684342,0,1,1
1676025283,79.870000000000004547474,0,1,1
1676025283,79.879999999999995452526,0,1,1
1676025283,79.870000000000004547474,0,1,1
1676025284,79.920000000000001705303,0,1,1
1676025284,79.870000000000004547474,0,1,1
1676025284,79.93000000000000682121,0,1,1
1676025284,79.920000000000001705303,0,1,1
1676025284,79.900000000000005684342,0,1,1
1676025284,79.879999999999995452526,0,1,1
1676025284,79.900000000000005684342,0,1,1
1676025284,79.909999999999996589395,0,1,1
1676025284,79.93000000000000682121,0,1,1
1676025284,79.909999999999996589395,0,1,1
1676025284,79.950000000000002842171,0,1,1
1676025284,79.870000000000004547474,0,1,1
1676025284,79.890000000000000568434,0,1,1
1676025284,79.900000000000005684342,0,1,1
1676025284,79.909999999999996589395,0,1,1
1676025284,79.909999999999996589395,0,1,1
1676025284,79.900000000000005684342,0,1,1
1676025284,79.890000000000000568434,0,1,1
1676025284,79.900000000000005684342,0,1,1
1676025284,79.920000000000001705303,0,1,1
1676025285,79.920000000000001705303,0,1,1
1676025285,79.890000000000000568434,0,1,1
1676025285,79.879999999999995452526,0,1,1
1676025285,79.909999999999996589395,0,1,1
1676025285,79.920000000000001705303,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025285,79.890000000000000568434,0,1,1
1676025285,79.93000000000000682121,0,1,1
1676025285,79.870000000000004547474,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025285,79.879999999999995452526,0,1,1
1676025285,79.85999999999999943157,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025285,79.920000000000001705303,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025285,79.879999999999995452526,0,1,1
1676025285,79.920000000000001705303,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025285,79.900000000000005684342,0,1,1
1676025286,79.920000000000001705303,0,1,1
1676025286,79.900000000000005684342,0,1,1
1676025286,79.890000000000000568434,0,1,1
1676025286,79.85999999999999943157,0,1,1
1676025286,79.890000000000000568434,0,1,1
1676025286,79.920000000000001705303,0,1,1
1676025286,79.890000000000000568434,0,1,1
1676025286,79.920000000000001705303,0,1,1
1676025286,79.900000000000005684342,0,1,1
1676025286,79.900000000000005684342,0,1,1
1676025286,79.909999999999996589395,0,1,1
1676025286,79.879999999999995452526,0,1,1
1676025286,79.890000000000000568434,0,1,1
1676025286,79.900000000000005684342,0,1,1
1676025286,79.890000000000000568434,0,1,1
1676025286,79.890000000000000568434,0,1,1
1676025286,79.920000000000001705303,0,1,1
1676025286,79.93000000000000682121,0,1,1
1676025286,79.879999999999995452526,0,1,1
1676025286,79.920000000000001705303,0,1,1
1676025287,79.890000000000000568434,0,1,1
1676025287,79.890000000000000568434,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.93000000000000682121,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.920000000000001705303,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.909999999999996589395,0,1,1
1676025287,79.920000000000001705303,0,1,1
1676025287,79.920000000000001705303,0,1,1
1676025287,79.909999999999996589395,0,1,1
1676025287,79.909999999999996589395,0,1,1
1676025287,79.870000000000004547474,0,1,1
1676025287,79.879999999999995452526,0,1,1
1676025287,79.890000000000000568434,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.900000000000005684342,0,1,1
1676025287,79.890000000000000568434,0,1,1
1676025288,79.879999999999995452526,0,1,1
1676025288,79.93000000000000682121,0,1,1
1676025288,79.900000000000005684342,0,1,1
1676025288,79.900000000000005684342,0,1,1
1676025288,79.85999999999999943157,0,1,1
1676025288,79.849999999999994315658,0,1,1
1676025288,79.900000000000005684342,0,1,1
1676025288,79.870000000000004547474,0,1,1
1676025288,79.900000000000005684342,0,1,1
1676025288,79.909999999999996589395,0,1,1
1676025288,79.879999999999995452526,0,1,1
1676025288,79.909999999999996589395,0,1,1
1676025288,79.879999999999995452526,0,1,1
1676025288,79.900000000000005684342,0,1,1
1676025288,79.909999999999996589395,0,1,1
1676025288,79.909999999999996589395,0,1,1
1676025288,79.920000000000001705303,0,1,1
1676025288,79.920000000000001705303,0,1,1
1676025288,79.890000000000000568434,0,1,1
1676025288,79.920000000000001705303,0,1,1
1676025289,79.920000000000001705303,0,1,1
1676025289,79.890000000000000568434,0,1,1
1676025289,79.909999999999996589395,0,1,1
1676025289,79.900000000000005684342,0,1,1
1676025289,79.900000000000005684342,0,1,1
1676025289,79.950000000000002842171,0,1,1
1676025289,79.909999999999996589395,0,1,1
1676025289,79.909999999999996589395,0,1,1
1676025289,79.909999999999996589395,0,1,1
1676025289,79.890000000000000568434,0,1,1
1676025289,79.890000000000000568434,0,1,1
