timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue
9063238,636,668,1400,0
9063270,636,667,0,0
9063374,636,669,0,0
9063374,636,669,0,0
9063407,669,667,1400,0
9063439,669,664,0,0
9063479,669,664,0,0
9063505,669,663,0,0
9063537,669,662,0,0
9063580,669,662,0,0
9063580,669,661,0,0
9063611,669,660,0,0
9063643,656,659,1400,0
9063680,743,660,1400,0
9063680,707,669,0,0
9063756,658,672,0,0
9063887,658,673,0,0
9063887,673,1400,0,
9063922,719,676,1400,0
9063986,651,675,1400,0
9064018,701,677,1400,0
9064050,701,679,0,0
9064155,715,682,1400,0
9064187,715,685,0,0
9064267,690,1400,0,
9064291,692,687,0,0
9064385,671,684,1400,0
9064415,649,681,1400,0
9064462,682,682,1400,0
9064495,684,684,1400,0
9064527,644,683,1400,0
9064558,694,684,1400,0
9064589,690,686,1400,0
9064650,690,686,0,0
9064782,690,685,0,0
9064797,1400,0,,
9064820,720,683,1400,0
9064866,683,682,1400,0
9064898,651,680,1400,0
9064904,0,0,,
9064904,676,679,0,0
9065028,676,678,0,0
9065028,676,680,0,0
9065060,632,677,1400,0
9065091,632,673,0,0
9065225,677,672,1400,0
9065272,672,671,1400,0
9065303,672,670,0,0
9065340,688,669,1400,0
9065371,653,665,1400,0
9065409,653,663,0,0
9065440,653,663,0,0
9065475,3,665,0,0
9065509,653,663,0,0
9065509,653,662,0,0
9065572,653,660,0,0
9065572,657,0,0,
9065610,652,656,1400,0
9065672,652,657,0,0
9065710,661,1400,0,
9065741,691,662,1400,0
9065773,679,663,1400,0
9065811,659,662,1400,0
9065842,659,660,0,0
9065919,673,662,0,0
9066012,688,665,1400,0
9066043,688,667,0,0
9066147,688,671,0,0
9066155,9,1400,0,
9066188,682,681,1400,0
9066212,659,681,1400,0
9066277,646,678,1400,0
9066277,1400,0,,
9066292,657,677,0,0
9066391,82,0,0,
9066492,621,679,1400,0
9066514,621,675,0,0
9066560,727,677,1400,0
9066576,727,680,0,0
9066692,727,682,0,0
9066692,700,680,0,0
9066829,651,678,1400,0
9066861,680,680,1400,0
9066893,694,682,1400,0
9066925,694,685,0,0
9066989,694,687,0,0
9067033,670,688,1400,0
9067064,673,686,1400,0
9067095,673,684,0,0
9067134,689,688,1400,0
9067236,643,689,1400,0
9067261,673,686,1400,0
9067292,721,686,1400,0
9067336,674,682,1400,0
9067368,674,681,0,0
9067399,674,679,0,0
9067436,674,680,0,0
9067470,680,680,1400,0
9067502,685,680,1400,0
9067502,685,679,0,0
9067543,685,679,0,0
9067575,685,678,0,0
9067606,685,679,0,0
9067606,679,1400,0,
9067643,721,681,1400,0
9067706,721,686,0,0
9067806,721,689,0,0
9067844,0,,,
9067844,682,687,1400,0
9067876,682,687,0,0
9067945,667,687,1400,0
9067981,667,686,0,0
9068077,667,685,0,0
9068108,667,684,0,0
9068123,3,1400,0,
9068149,713,685,1400,0
9068205,713,688,0,0
9068247,700,689,1400,0
9068278,700,687,0,0
9068309,676,685,1400,0
9068353,665,681,1400,0
9068383,664,681,1400,0
9068414,710,683,1400,0
9068489,715,686,1400,0
9068523,715,689,0,0
9068548,700,691,1400,0
9068579,700,694,0,0
9068664,695,697,1400,0
9068680,701,698,1400,0
9068749,701,697,0,0
9068849,701,697,0,0
9068881,668,695,1400,0
9068928,624,690,1400,0
9068950,624,687,0,0
9068996,624,684,0,0
9069019,694,686,1400,0
9069051,694,685,0,0
9069135,683,1400,0,
9069162,660,679,1400,0
9069196,625,674,1400,0
9069219,679,673,1400,0
9069235,2,1400,0,
9069266,653,669,0,0
9069336,8,1400,0,
9069367,708,671,1400,0
9069399,653,672,1400,0
9069469,697,679,1400,0
9069485,698,679,1400,0
9069567,623,675,1400,0
9069598,650,672,1400,0
9069636,650,671,0,0
9069667,650,673,1400,0
9069736,650,671,0,0
9069768,632,666,1400,0
9069799,705,669,1400,0
9069868,705,673,0,0
9069900,705,673,0,0
9069908,76,0,0,
9070011,656,676,1400,0
9070038,656,673,0,0
9070069,672,672,1400,0
9070101,672,670,0,0
9070147,672,673,0,0
9070180,660,674,1400,0
9070205,660,674,0,0
9070254,630,,,
9070254,660,675,0,0
9070270,660,676,0,0
9070339,699,680,1400,0
9070371,699,679,0,0
9070417,631,,,
9070417,661,677,1400,0
9070440,661,674,0,0
9070587,0,,,
9070587,698,669,1400,0
9070618,698,671,0,0
9070687,698,676,0,0
9070718,670,676,1400,0
9070757,670,675,0,0
9070857,670,676,0,0
9070889,713,679,1400,0
9070920,693,681,1400,0
9070959,693,683,0,0
9070985,70,682,1400,0
9071017,690,681,1400,0
9071058,690,683,0,0
9071090,79,684,1400,0
9071121,704,687,1400,0
9071159,639,685,1400,0
9071195,692,685,1400,0
9071219,663,683,1400,0
9071219,680,1400,0,
9071259,672,680,0,0
9071291,672,680,0,0
9071391,640,678,1400,0
9071391,704,678,0,0
9071534,680,678,1400,0
9071561,688,679,1400,0
9071592,679,678,1400,0
9071662,679,677,0,0
9071692,679,676,0,0
9071692,0,0,,
9071692,655,675,0,0
9071793,655,674,0,0
9071825,655,673,0,0
9071840,702,675,1400,0
9071862,702,679,0,0
9071936,702,679,0,0
9071972,702,679,0,0
9072001,729,682,1400,0
9072033,729,684,0,0
9072143,627,681,1400,0
9072143,676,1400,0,
9072176,655,675,0,0
9072248,676,1400,0,
9072272,691,678,0,0
9072352,683,1400,0,
9072377,659,683,1400,0
9072444,678,683,1400,0
9072476,630,679,1400,0
9072583,700,674,1400,0
9072600,700,674,0,0
9072646,700,672,0,0
9072684,669,668,1400,0
9072715,669,671,0,0
9072747,696,675,1400,0
9072784,647,675,1400,0
9072816,647,674,0,0
9072847,684,674,1400,0
9072885,684,673,0,0
9072916,684,673,0,0
9072948,687,672,1400,0
9072986,675,673,1400,0
9073016,675,673,0,0
9073048,650,674,1400,0
9073086,649,676,1400,0
9073117,649,672,0,0
9073160,679,671,1400,0
9073217,699,671,1400,0
9073249,699,673,0,0
9073324,1,1400,0,
9073355,624,669,0,0
9073498,724,674,1400,0
9073523,674,673,1400,0
9073555,674,673,0,0
9073597,630,669,1400,0
9073629,677,669,1400,0
9073660,0,,,
9073660,648,669,0,0
9073798,648,669,0,0
9073830,648,669,0,0
9073861,687,670,1400,0
9073861,1400,0,,
9073861,708,670,0,0
9074005,695,675,1400,0
9074036,695,679,0,0
9074067,695,679,0,0
9074136,695,680,0,0
9074136,685,0,0,
9074171,729,686,1400,0
9074203,729,691,0,0
9074336,719,696,1400,0
9074368,705,699,1400,0
9074396,678,701,1400,0
9074443,698,702,1400,0
9074443,698,702,0,0
9074505,678,700,1400,0
9074537,678,698,0,0
9074584,97,0,0,
9074584,678,696,0,0
9074613,678,695,0,0
9074645,678,694,0,0
9074676,686,693,1400,0
9074676,651,690,1400,0
9074698,679,687,1400,0
9074746,656,682,1400,0
9074777,656,678,0,0
9074815,656,675,0,0
9074846,680,675,1400,0
9074915,680,674,0,0
9074947,680,673,0,0
9074980,686,673,1400,0
9075015,686,674,0,0
9075047,686,674,0,0
9075116,739,678,1400,0
9075116,72,0,0,
9075219,630,669,0,0
9075226,69,0,0,
9075320,684,669,1400,0
9075351,684,671,0,0
9075382,671,672,1400,0
9075420,671,673,0,0
9075517,671,672,0,0
9075549,694,673,1400,0
9075595,694,674,0,0
9075657,94,675,0,0
9075688,633,672,1400,0
9075726,693,669,1400,0
9075757,693,673,0,0
9075788,694,677,1400,0
9075827,673,679,1400,0
9075858,721,683,1400,0
9075889,722,686,1400,0
9075905,648,681,1400,0
9075936,650,680,1400,0
9076002,650,679,0,0
9076065,718,681,1400,0
9076097,718,682,0,0
9076234,718,684,0,0
9076265,718,685,0,0
9076297,734,691,1400,0
9076366,709,695,1400,0
9076398,684,694,1400,0
9076398,0,0,,
9076507,690,691,0,0
9076507,0,,,
9076507,690,700,0,0
9076535,690,702,0,0
9076567,668,701,1400,0
9076598,668,698,0,0
9076636,696,1400,0,
9076667,690,694,1400,0
9076698,690,692,0,0
9076784,7,1400,0,
9076815,697,687,0,0
9076918,684,1400,0,
9076946,682,684,1400,0
9076975,682,683,0,0
9077115,688,683,1400,0
9077138,684,683,1400,0
9077153,0,,,
9077222,0,,,
9077222,738,694,0,0
9077386,738,697,0,0
9077386,710,704,1400,0
9077423,712,705,1400,0
9077456,681,705,1400,0
9077488,681,706,0,0
9077524,668,705,1400,0
9077556,668,704,0,0
9077587,668,703,0,0
9077624,668,702,0,0
9077656,706,704,1400,0
9077687,706,706,0,0
9077725,680,702,1400,0
9077756,681,698,1400,0
9077788,681,695,0,0
9077857,0,0,,
9077857,677,687,1400,0
9077888,677,684,0,0
9077962,0,0,,
9077962,677,679,1400,0
9077995,677,679,0,0
9078026,677,679,0,0
9078058,677,679,0,0
9078089,635,677,1400,0
9078127,635,675,0,0
9078194,635,669,0,0
9078234,650,665,1400,0
9078266,650,663,0,0
9078297,697,664,1400,0
9078367,697,665,0,0
9078435,668,666,1400,0
9078468,668,665,0,0
9078508,668,665,0,0
9078536,668,664,0,0
9078568,699,666,1400,0
9078636,637,664,1400,0
9078668,709,669,1400,0
9078699,648,670,1400,0
9078737,648,671,0,0
9078768,679,673,1400,0
9078799,679,675,0,0
9078869,1400,0,,
9078869,679,676,0,0
9079013,679,675,0,0
9079013,679,674,0,0
9079039,679,674,0,0
9079140,650,671,0,0
9079175,650,668,0,0
9079182,689,671,0,0
9079287,0,,,
9079287,662,674,1400,0
9079318,666,674,1400,0
9079340,666,673,0,0
9079419,704,674,1400,0
9079441,704,675,0,0
9079481,704,677,0,0
9079513,704,678,0,0
9079541,669,679,1400,0
9079589,669,681,0,0
9079620,3,1400,0,
9079642,687,685,0,0
9079720,685,1400,0,
9079758,650,682,1400,0
9079789,650,678,0,0
9079821,684,680,1400,0
9079859,695,682,1400,0
9079890,670,682,1400,0
9079960,670,680,0,0
9079996,672,678,1400,0
9080028,672,676,0,0
9080059,675,1400,0,
9080090,684,676,0,0
9080196,674,1400,0,
9080230,639,671,0,0
9080261,671,1400,0,
9080292,669,669,1400,0
9080324,685,671,1400,0
9080362,690,674,1400,0
9080393,690,674,0,0
9080471,3,1400,0,
9080503,667,673,0,0
9080529,0,1400,0,
9080561,614,666,0,0
9080640,664,1400,0,
9080662,704,665,1400,0
9080725,662,664,1400,0
9080740,68,0,0,
9080841,653,666,1400,0
9080862,653,665,0,0
9080983,0,,,
9080983,701,665,0,0
9081079,0,,,
9081079,665,663,0,0
9081148,665,666,0,0
9081175,665,669,0,0
9081207,681,671,1400,0
9081241,679,671,1400,0
9081249,0,0,,
9081349,0,0,,
9081443,716,677,1400,0
9081512,642,681,1400,0
9081550,656,678,1400,0
9081612,696,677,1400,0
9081682,696,681,0,0
9081713,706,683,1400,0
9081751,706,686,0,0
9081851,1400,0,,
9081851,684,685,0,0
9081992,642,682,1400,0
9082019,642,680,0,0
9082052,642,677,0,0
9082084,642,672,0,0
9082099,0,0,,
9082099,642,667,0,0
9082130,668,668,1400,0
9082190,668,666,0,0
9082300,0,,,
9082300,668,660,0,0
9082316,692,659,1400,0
9082353,692,661,0,0
9082470,0,0,,
9082570,0,,,
9082570,686,668,1400,0
9082602,683,670,1400,0
9082655,683,673,0,0
9082803,683,675,0,0
9082834,683,678,0,0
9082834,0,0,,
9082834,695,682,0,0
9082956,714,685,1400,0
9083031,714,689,0,0
9083031,714,691,0,0
9083057,714,693,0,0
9083072,695,1400,0,
9083104,667,694,1400,0
9083135,667,693,0,0
9083241,722,696,1400,0
9083274,668,695,1400,0
9083274,3,0,0,
9083377,700,694,1400,0
9083440,665,692,1400,0
9083476,665,690,0,0
9083516,89,1400,0,
9083548,647,685,1400,0
9083578,721,685,1400,0
9083578,1400,0,,
9083578,684,680,0,0
9083710,684,681,0,0
9083741,684,682,0,0
9083741,0,0,,
9083741,684,682,0,0
9083779,691,683,1400,0
9083811,691,685,0,0
9083984,667,683,0,0
9084017,667,681,0,0
9084024,676,0,0,
9084049,641,672,0,0
9084080,0,1400,0,
9084111,636,667,1400,0
9084158,685,667,1400,0
9084189,695,667,1400,0
9084261,649,666,1400,0
9084281,676,665,1400,0
9084360,695,665,1400,0
9084382,695,667,0,0
9084429,735,,,
9084429,695,668,0,0
9084461,641,667,1400,0
9084530,641,665,0,0
9084566,736,,,
9084566,641,665,0,0
9084597,705,669,1400,0
9084629,705,673,0,0
9084666,705,677,0,0
9084698,705,681,0,0
9084767,695,682,1400,0
9084798,695,682,0,0
9084830,695,682,0,0
9084867,638,681,1400,0
9084899,638,679,0,0
9084934,693,680,1400,0
9084999,708,680,1400,0
9085067,708,682,0,0
9085099,699,686,1400,0
9085130,699,689,0,0
9085167,690,692,1400,0
9085207,665,690,1400,0
9085233,665,687,0,0
9085267,683,686,1400,0
9085299,683,685,0,0
9085431,683,684,0,0
9085446,679,1400,0,
9085476,625,678,0,0
9085569,709,682,1400,0
9085616,0,,,
9085616,714,683,0,0
9085770,643,679,1400,0
9085770,0,,,
9085770,722,683,0,0
9085871,722,687,0,0
9085913,722,691,0,0
9085945,710,692,1400,0
9085945,687,693,0,0
9086013,722,700,1400,0
9086044,722,706,0,0
9086088,722,707,0,0
9086119,709,0,0,
9086151,686,707,1400,0
9086188,696,706,1400,0
9086222,650,706,1400,0
9086247,650,702,0,0
9086288,679,699,1400,0
9086320,679,697,0,0
9086351,690,695,1400,0
9086389,663,691,1400,0
9086451,663,688,0,0
9086531,684,1400,0,
9086562,665,682,1400,0
9086590,665,679,0,0
9086625,665,675,0,0
9086656,695,674,1400,0
9086691,695,672,0,0
9086791,683,672,1400,0
9086823,667,670,1400,0
9086838,659,671,0,0
9086938,699,669,1400,0
9086969,699,669,0,0
9087059,674,0,0,
9087097,676,675,1400,0
9087128,671,676,1400,0
9087159,665,676,1400,0
9087197,665,676,0,0
9087239,704,678,1400,0
9087264,704,679,0,0
9087360,699,679,1400,0
9087376,667,678,0,0
9087509,667,678,0,0
9087541,714,682,1400,0
9087572,632,682,1400,0
9087603,632,678,0,0
9087704,635,670,1400,0
9087735,636,666,1400,0
9087751,0,0,,
9087867,710,674,0,0
9087883,710,676,0,0
9087905,710,677,0,0
9087914,678,0,0,
9087945,683,679,1400,0
9087981,683,680,0,0
9088044,1,1400,0,
9088075,688,684,0,0
9088179,678,687,1400,0
9088187,707,694,1400,0
9088211,707,699,0,0
9088320,693,698,1400,0
9088352,699,697,1400,0
9088485,694,694,0,0
9088509,694,693,0,0
9088541,659,690,1400,0
9088625,659,687,0,0
9088656,692,685,1400,0
9088656,685,1400,0,
9088688,688,685,1400,0
9088726,688,686,0,0
9088827,690,685,1400,0
9088858,645,681,1400,0
9088889,645,678,0,0
9088964,648,672,1400,0
9088991,675,671,1400,0
9089027,675,670,0,0
9089058,675,669,0,0
9089089,675,670,0,0
9089127,723,674,1400,0
9089127,3,1400,0,
9089158,703,672,1400,0
9089234,703,676,0,0
9089318,679,675,1400,0
9089334,4,1400,0,
9089366,669,676,1400,0
9089397,669,677,0,0
9089505,634,677,1400,0
9089536,634,676,0,0
9089567,719,678,1400,0
9089598,693,680,1400,0
9089636,668,679,1400,0
9089668,657,678,1400,0
9089699,657,674,0,0
9089737,725,678,1400,0
9089768,0,,,
9089783,665,673,1400,0
9089799,665,672,0,0
9089868,665,669,0,0
9090009,665,670,0,0
9090037,665,670,0,0
9090069,677,670,1400,0
9090100,671,672,1400,0
9090180,651,670,1400,0
9090249,651,667,0,0
9090280,651,666,0,0
9090280,0,,,
9090280,651,661,0,0
9090312,651,659,0,0
9090340,752,664,1400,0
9090371,752,670,0,0
9090402,752,675,0,0
9090440,693,677,1400,0
9090473,693,679,0,0
9090618,622,675,1400,0
9090625,0,,,
9090688,680,692,1400,0
9090725,680,694,0,0
9090857,680,696,0,0
9090857,682,700,1400,0
9090889,684,703,1400,0
9090958,684,698,0,0
9091014,721,692,1400,0
9091058,721,694,0,0
9091193,721,696,0,0
9091193,0,0,,
9091201,639,690,0,0
9091257,0,0,,
9091257,686,686,0,0
9091333,0,,,
9091333,686,686,0,0
9091365,686,687,0,0
9091396,623,682,1400,0
9091396,78,0,0,
9091396,651,676,0,0
9091534,0,0,,
9091597,0,0,,
9091697,692,673,1400,0
9091767,728,682,1400,0
9091799,679,682,1400,0
9091835,679,681,0,0
9091969,688,681,1400,0
9092037,688,682,0,0
9092069,682,685,1400,0
9092100,682,687,0,0
9092137,0,,,
9092137,682,689,0,0
9092176,682,691,0,0
9092210,682,690,0,0
9092238,682,688,0,0
9092269,682,687,0,0
9092300,698,687,1400,0
9092338,671,686,1400,0
9092370,671,685,0,0
9092417,671,681,0,0
9092484,671,681,0,0
9092508,671,680,0,0
9092539,674,679,1400,0
9092571,674,678,0,0
9092617,674,678,0,0
9092617,674,677,0,0
9092655,0,,,
9092655,661,677,1400,0
9092687,708,678,1400,0
9092739,708,680,0,0
9092888,708,681,0,0
9092888,708,682,0,0
9092919,686,683,1400,0
9092941,686,684,0,0
9093022,708,687,1400,0
9093089,708,692,0,0
9093120,708,694,0,0
9093158,651,692,1400,0
9093158,645,687,1400,0
9093194,640,684,1400,0
9093219,712,687,1400,0
9093290,658,684,1400,0
9093321,658,681,0,0
9093460,658,678,0,0
9093460,1400,0,,
9093460,706,678,0,0
9093529,1400,0,,
9093529,671,674,0,0
9093591,0,0,,
9093591,671,669,0,0
9093622,671,670,0,0
9093661,671,673,0,0
9093661,1400,0,,
9093661,700,678,0,0
9093793,714,678,1400,0
9093835,714,681,0,0
9093862,730,686,1400,0
9093893,730,690,0,0
9093933,703,693,1400,0
9093965,703,693,0,0
9094064,0,0,,
9094080,662,694,1400,0
9094096,662,694,0,0
9094143,662,693,0,0
9094180,697,695,1400,0
9094213,697,696,0,0
9094281,697,698,0,0
9094312,697,698,0,0
9094344,652,695,1400,0
9094344,0,0,,
9094444,692,685,1400,0
9094479,695,683,1400,0
9094505,695,682,0,0
9094589,0,0,,
9094589,690,680,0,0
9094748,681,679,1400,0
9094774,681,680,0,0
9094821,9,,,
9094821,681,681,0,0
9094853,681,683,0,0
9094875,681,682,0,0
9094890,0,0,,
9094890,627,675,1400,0
9094921,627,673,0,0
9095021,627,666,0,0
9095045,627,662,0,0
9095076,688,661,1400,0
9095123,688,661,0,0
9095221,677,660,1400,0
9095260,677,660,0,0
9095333,65,656,1400,0
9095362,633,653,1400,0
9095425,633,650,0,0
9095462,633,647,0,0
9095530,684,648,1400,0
9095561,665,651,1400,0
9095562,659,1400,0,
9095594,708,664,1400,0
9095625,663,666,1400,0
9095625,72,0,0,
9095726,685,672,1400,0
9095763,685,672,0,0
9095795,685,673,0,0
9095827,654,674,1400,0
9095864,654,673,0,0
9095904,733,679,1400,0
9095936,733,685,0,0
9095965,733,692,0,0
9095998,733,695,0,0
9096037,668,695,1400,0
9096065,668,693,0,0
9096097,668,692,0,0
9096128,700,691,1400,0
9096173,700,693,0,0
9096205,663,691,1400,0
9096266,638,687,1400,0
9096329,638,681,0,0
9096366,629,678,1400,0
9096431,629,675,0,0
9096446,0,0,,
9096541,670,661,1400,0
9096568,670,657,0,0
9096615,674,658,1400,0
9096668,678,658,1400,0
9096715,678,659,0,0
9096817,701,659,1400,0
9096817,701,659,0,0
9096917,701,661,0,0
9096948,701,665,0,0
9096986,711,670,1400,0
9096986,711,674,0,0
9097086,711,680,0,0
9097117,267,657,1400,1023
9097148,172,628,1400,1023
9097189,155,597,1400,1023
9097223,134,564,1400,1023
9097257,117,530,1400,1023
9097318,107,494,1400,1023
9097349,93,458,1400,1023
9097386,91,421,1400,1023
9097418,87,385,1400,1023
9097449,83,346,1400,1023
9097487,94,308,1400,1023
9097519,89,270,1400,1023
9097551,89,231,1400,1023
9097587,92,193,1400,1023
9097619,88,154,1400,1023
9097650,85,115,1400,1023
9097688,80,103,1400,1023
9097719,89,98,1400,1023
9097751,78,93,1400,1023
9097766,88,1400,1023,
9097788,88,87,1400,1023
9097819,97,87,1400,1023
9097862,105,88,1400,1023
9097906,0,1023,,
9097931,129,95,1400,1023
9097995,129,97,1400,1023
9098035,178,103,1400,1023
9098066,502,128,1400,0
9098074,199,1400,0,
9098096,634,234,0,0
9098236,634,268,0,0
9098260,679,306,1400,0
9098276,4,0,0,
9098406,683,421,1400,0
9098438,672,457,1400,0
9098446,7,0,0,
9098568,712,564,1400,0
9098568,2,1400,0,
9098604,699,665,1400,0
9098635,699,677,0,0
9098770,665,676,1400,0
9098805,671,679,1400,0
9098835,695,682,1400,0
9098905,717,689,1400,0
9098936,634,683,1400,0
9099006,634,675,0,0
9099038,634,673,0,0
9099053,0,,,
9099053,634,663,0,0
9099084,634,662,0,0
9099106,670,661,1400,0
9099184,661,657,1400,0
9099214,672,657,1400,0
9099254,672,657,0,0
9099385,672,656,0,0
9099423,661,654,1400,0
9099455,661,650,0,0
9099487,624,650,1400,0
9099550,624,649,0,0
9099595,624,648,0,0
9099626,624,648,0,0
9099658,624,647,0,0
9099658,624,646,0,0
9099695,624,646,0,0
9099711,624,645,0,0
9099726,679,648,1400,0
9099758,735,653,1400,0
9099795,735,657,0,0
9099858,660,1400,0,
9099896,666,660,0,0
9099995,662,1400,0,
9100019,625,662,0,0
9100066,625,662,0,0
9100151,685,666,1400,0
9100166,5,1400,0,
9100201,696,680,0,0
9100289,672,683,1400,0
9100304,649,677,0,0
9100400,0,,,
9100409,694,669,1400,0
9100425,683,670,1400,0
9100465,683,671,0,0
9100574,0,0,,
9100574,700,679,1400,0
9100609,700,683,0,0
9100641,843,,,
9100641,658,682,1400,0
9100673,658,679,0,0
9100704,658,677,0,0
9100842,658,675,0,0
9100873,658,674,0,0
9100911,658,674,0,0
9100938,703,678,1400,0
9100974,703,679,0,0
9101011,674,678,1400,0
9101043,674,677,0,0
9101144,674,676,0,0
9101144,4,675,0,0
9101178,674,674,0,0
9101186,674,673,0,0
9101210,674,671,0,0
9101218,672,1400,0,
9101250,710,675,1400,0
9101281,694,677,1400,0
9101318,694,679,0,0
9101418,694,682,0,0
9101418,645,678,1400,0
9101450,645,676,0,0
9101612,689,677,1400,0
9101719,689,679,0,0
9101725,0,,,
9101725,726,685,1400,0
9101757,696,686,1400,0
9101788,696,688,0,0
9101857,0,0,,
9101857,696,690,0,0
9101888,696,690,0,0
9101926,629,686,1400,0
9101955,629,682,0,0
9101995,664,679,1400,0
9102026,664,680,0,0
9102057,664,681,0,0
9102089,682,681,1400,0
9102126,682,681,0,0
9102225,682,680,0,0
9102234,0,0,,
9102333,675,667,1400,0
9102365,675,665,0,0
9102396,680,664,1400,0
9102434,661,662,1400,0
9102466,661,660,0,0
9102572,0,,,
9102673,0,,,
9102673,673,666,1400,0
9102704,673,666,0,0
9102842,673,665,0,0
9102874,673,665,0,0
9102905,673,664,0,0
9102905,0,0,,
9102905,684,669,0,0
9103043,0,0,,
9103144,644,664,0,0
9103144,644,660,0,0
9103176,668,661,1400,0
9103242,709,662,1400,0
9103313,704,666,1400,0
9103313,0,0,,
9103413,1400,0,,
9103428,680,673,0,0
9103551,0,0,,
9103683,702,673,1400,0
9103784,662,677,1400,0
9103815,662,678,0,0
9103853,721,683,1400,0
9103885,669,683,1400,0
9103925,669,681,0,0
9103954,669,678,0,0
9103983,685,677,1400,0
9104015,685,676,0,0
9104063,668,674,1400,0
9104082,661,673,1400,0
9104113,661,672,0,0
9104155,661,670,0,0
9104190,668,673,1400,0
9104229,687,677,1400,0
9104255,687,676,0,0
9104287,687,675,0,0
9104318,648,674,1400,0
9104355,648,673,0,0
9104456,633,667,1400,0
9104456,638,664,0,0
9104557,638,662,0,0
9104572,657,0,0,
9104657,659,1400,0,
9104704,691,660,1400,0
9104720,686,662,1400,0
9104758,686,663,0,0
9104805,686,663,0,0
9104874,709,663,1400,0
9104906,709,667,0,0
9104937,638,666,1400,0
9104976,638,666,0,0
9105048,638,666,0,0
9105076,638,666,0,0
9105138,690,669,1400,0
9105161,715,674,1400,0
9105176,0,0,,
9105278,679,682,1400,0
9105309,679,681,0,0
9105341,673,680,1400,0
9105378,673,679,0,0
