timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue
1670841861106,157.000000,157.000000,0.000000,0.000000
1670841861114,157.000000,157.000000,0.000000,0.000000
1670841861146,157.000000,157.000000,0.000000,0.000000
1670841861179,157.000000,157.000000,0.000000,0.000000
1670841861211,157.000000,157.000000,0.000000,0.000000
1670841861247,157.000000,157.000000,0.000000,0.000000
1670841861279,157.000000,157.000000,0.000000,0.000000
1670841861318,157.000000,157.000000,0.000000,0.000000
1670841861350,157.000000,157.000000,0.000000,0.000000
1670841861386,157.000000,157.000000,0.000000,0.000000
1670841861418,157.000000,157.000000,0.000000,0.000000
1670841861450,157.000000,157.000000,0.000000,0.000000
1670841861523,157.000000,157.000000,0.000000,0.000000
1670841861523,157.000000,157.000000,0.000000,0.000000
1670841861555,157.000000,157.000000,0.000000,0.000000
1670841861587,157.000000,157.000000,0.000000,0.000000
1670841861619,157.000000,157.000000,0.000000,0.000000
1670841861651,157.000000,157.000000,0.000000,0.000000
1670841861687,157.000000,157.000000,0.000000,0.000000
1670841861719,157.000000,157.000000,0.000000,0.000000
1670841861750,157.000000,157.000000,0.000000,0.000000
1670841861785,157.000000,157.000000,0.000000,0.000000
1670841861826,157.000000,157.000000,0.000000,0.000000
1670841861858,157.000000,157.000000,0.000000,0.000000
1670841861893,157.000000,157.000000,0.000000,0.000000
1670841861927,157.000000,157.000000,0.000000,0.000000
1670841861961,157.000000,157.000000,0.000000,0.000000
1670841861992,157.000000,157.000000,0.000000,0.000000
1670841862024,157.000000,157.000000,0.000000,0.000000
1670841862056,157.000000,157.000000,0.000000,0.000000
1670841862091,157.000000,157.000000,0.000000,0.000000
1670841862123,157.000000,157.000000,0.000000,0.000000
1670841862154,157.000000,157.000000,0.000000,0.000000
1670841862186,157.000000,157.000000,0.000000,0.000000
1670841862223,157.000000,157.000000,0.000000,0.000000
1670841862254,157.000000,157.000000,0.000000,0.000000
1670841862293,157.000000,157.000000,0.000000,0.000000
1670841862325,157.000000,157.000000,0.000000,0.000000
1670841862365,157.000000,157.000000,0.000000,0.000000
1670841862399,157.000000,157.000000,0.000000,0.000000
1670841862426,157.000000,157.000000,0.000000,0.000000
1670841862457,157.000000,157.000000,0.000000,0.000000
1670841862488,157.000000,157.000000,0.000000,0.000000
1670841862526,157.000000,157.000000,0.000000,0.000000
1670841862568,157.000000,157.000000,0.000000,0.000000
1670841862601,157.000000,157.000000,0.000000,0.000000
1670841862627,157.000000,157.000000,0.000000,0.000000
1670841862658,157.000000,157.000000,0.000000,0.000000
1670841862705,157.000000,157.000000,0.000000,0.000000
1670841862736,157.000000,157.000000,0.000000,0.000000
1670841862768,157.000000,157.000000,0.000000,0.000000
1670841862803,157.000000,157.000000,0.000000,0.000000
1670841862840,157.000000,157.000000,0.000000,0.000000
1670841862867,157.000000,157.000000,0.000000,0.000000
1670841862897,157.000000,157.000000,0.000000,0.000000
1670841862928,157.000000,157.000000,0.000000,0.000000
1670841862974,157.000000,157.000000,0.000000,0.000000
1670841863006,157.000000,157.000000,0.000000,0.000000
1670841863028,157.000000,157.000000,0.000000,0.000000
1670841863077,157.000000,157.000000,0.000000,0.000000
1670841863109,157.000000,157.000000,0.000000,0.000000
1670841863141,157.000000,157.000000,0.000000,0.000000
1670841863173,157.000000,157.000000,0.000000,0.000000
1670841863205,157.000000,157.000000,0.000000,0.000000
1670841863245,157.000000,157.000000,0.000000,0.000000
1670841863277,157.000000,157.000000,0.000000,0.000000
1670841863309,157.000000,157.000000,0.000000,0.000000
1670841863341,157.000000,157.000000,0.000000,0.000000
1670841863373,157.000000,157.000000,0.000000,0.000000
1670841863413,157.000000,157.000000,0.000000,0.000000
1670841863445,157.000000,157.000000,0.000000,0.000000
1670841863481,157.000000,157.000000,0.000000,0.000000
1670841863516,157.000000,157.000000,0.000000,0.000000
1670841863550,157.000000,157.000000,0.000000,0.000000
1670841863575,157.000000,157.000000,0.000000,0.000000
1670841863611,157.000000,157.000000,0.000000,0.000000
1670841863650,157.000000,157.000000,0.000000,0.000000
1670841863682,157.000000,157.000000,0.000000,0.000000
1670841863715,157.000000,157.000000,0.000000,0.000000
1670841863747,157.000000,157.000000,0.000000,0.000000
1670841863779,157.000000,157.000000,0.000000,0.000000
1670841863819,157.000000,157.000000,0.000000,0.000000
1670841863852,157.000000,157.000000,0.000000,0.000000
1670841863882,157.000000,157.000000,0.000000,0.000000
1670841863914,157.000000,157.000000,0.000000,0.000000
1670841863954,157.000000,157.000000,0.000000,0.000000
