timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue,temps
1677060690,359,555,0,0,422
1677060690,359,538,0,0,423
1677060690,359,521,0,0,424
1677060690,359,505,0,0,425
1677060690,359,488,0,0,426
1677060690,359,471,0,0,427
1677060690,359,455,0,0,428
1677060690,359,438,0,0,429
1677060690,359,422,0,0,430
1677060690,359,405,0,0,431
1677060690,359,388,0,0,432
1677060690,359,381,0,0,433
1677060690,359,373,0,0,434
1677060690,359,366,0,0,435
1677060690,359,359,0,0,436
1677060690,359,359,0,0,437
1677060690,359,359,0,0,438
1677060690,359,359,0,0,439
1677060690,359,359,0,0,440
1677060690,359,359,0,0,441
1677060690,359,359,0,0,442
1677060690,359,359,0,0,443
1677060691,359,359,0,0,444
1677060691,359,359,0,0,445
1677060691,359,359,0,0,446
1677060691,359,359,0,0,447
1677060691,359,359,0,0,448
1677060691,359,359,0,0,449
1677060691,359,359,0,0,450
1677060691,359,359,0,0,451
1677060691,359,359,0,0,452
1677060691,359,359,0,0,453
1677060691,359,359,0,0,454
1677060691,359,359,0,0,455
1677060691,359,359,0,0,456
1677060691,359,359,0,0,457
1677060691,359,359,0,0,458
1677060691,359,359,0,0,459
1677060691,359,359,0,0,460
1677060691,359,359,0,0,461
1677060691,359,359,0,0,462
1677060691,359,359,0,0,463
1677060691,359,359,0,0,464
1677060691,359,359,0,0,465
1677060691,359,359,0,0,466
1677060691,359,359,0,0,467
1677060691,359,359,0,0,468
1677060691,359,359,0,0,469
1677060691,359,359,0,0,470
1677060691,359,359,0,0,471
1677060691,359,359,0,0,472
1677060692,359,359,0,0,473
1677060692,359,359,0,0,474
1677060692,359,359,0,0,475
1677060692,359,359,0,0,476
1677060692,359,359,0,0,477
1677060692,359,359,0,0,478
1677060692,359,359,0,0,479
1677060692,359,359,0,0,480
1677060692,359,359,0,0,481
1677060692,359,359,0,0,482
1677060692,359,359,0,0,483
1677060692,359,359,0,0,484
1677060692,359,359,0,0,485
1677060692,359,359,0,0,486
1677060692,359,359,0,0,487
1677060692,359,359,0,0,488
1677060692,359,359,0,0,489
1677060692,359,359,0,0,490
1677060692,359,359,0,0,491
1677060692,359,359,0,0,492
1677060692,359,359,0,0,493
1677060692,359,359,0,0,494
1677060692,359,359,0,0,495
1677060692,359,359,0,0,496
1677060692,359,359,0,0,497
1677060692,405,361,1400,0,498
1677060692,405,364,0,0,499
1677060692,405,367,0,0,500
1677060692,405,370,0,0,501
1677060692,405,373,0,0,502
1677060693,405,376,0,0,503
1677060693,405,379,0,0,504
1677060693,405,382,0,0,505
1677060693,405,384,0,0,506
1677060693,405,387,0,0,507
1677060693,405,390,0,0,508
1677060693,405,393,0,0,509
1677060693,405,396,0,0,510
1677060693,405,399,0,0,511
1677060693,405,402,0,0,512
1677060693,405,405,0,0,513
1677060693,405,405,0,0,514
1677060693,405,405,0,0,515
1677060693,405,405,0,0,516
1677060693,405,405,0,0,517
1677060693,405,405,0,0,518
1677060693,405,405,0,0,519
1677060693,405,405,0,0,520
1677060693,405,405,0,0,521
1677060693,405,405,0,0,522
1677060693,405,405,0,0,523
1677060693,405,405,0,0,524
1677060693,405,405,0,0,525
1677060693,405,405,0,0,526
1677060693,405,405,0,0,527
1677060693,405,405,0,0,528
1677060693,405,405,0,0,529
1677060693,405,405,0,0,530
1677060693,405,405,0,0,531
1677060693,405,405,0,0,532
1677060694,405,405,0,0,533
1677060694,405,405,0,0,534
1677060694,405,405,0,0,535
1677060694,405,405,0,0,536
1677060694,405,405,0,0,537
1677060694,405,405,0,0,538
1677060694,405,405,0,0,539
1677060694,405,405,0,0,540
1677060694,405,405,0,0,541
1677060694,405,405,0,0,542
1677060694,405,405,0,0,543
1677060694,405,405,0,0,544
1677060694,405,405,0,0,545
1677060694,405,405,0,0,546
1677060694,405,405,0,0,547
1677060694,405,405,0,0,548
1677060694,405,405,0,0,549
1677060694,405,405,0,0,550
1677060694,405,405,0,0,551
1677060694,405,405,0,0,552
1677060694,405,405,0,0,553
1677060694,405,405,0,0,554
1677060694,405,405,0,0,555
1677060694,405,405,0,0,556
1677060694,405,405,0,0,557
1677060694,405,405,0,0,558
1677060694,405,405,0,0,559
1677060694,405,405,0,0,560
1677060694,405,405,0,0,561
1677060695,405,405,0,0,562
1677060695,405,405,0,0,563
1677060695,405,405,0,0,564
1677060695,405,405,0,0,565
1677060695,405,405,0,0,566
1677060695,405,405,0,0,567
1677060695,405,405,0,0,568
1677060695,405,405,0,0,569
1677060695,405,405,0,0,570
1677060695,405,405,0,0,571
1677060695,222,393,1400,1023,572
1677060695,222,382,0,0,573
1677060695,213,370,1400,1023,574
1677060695,187,356,1400,1023,575
1677060695,135,339,1400,1023,576
1677060695,117,321,1400,1023,577
1677060695,114,303,1400,1023,578
1677060695,105,284,1400,1023,579
1677060695,95,265,1400,1023,580
1677060695,101,246,1400,1023,581
1677060695,93,226,1400,1023,582
1677060695,93,207,1400,1023,583
1677060695,91,187,1400,1023,584
1677060695,85,167,1400,1023,585
1677060695,85,147,1400,1023,586
1677060695,79,127,1400,1023,587
1677060695,76,118,1400,1023,588
1677060695,79,109,1400,1023,589
1677060695,78,100,1400,1023,590
1677060695,73,93,1400,1023,591
1677060696,72,89,1400,1023,592
1677060696,73,87,1400,1023,593
1677060696,78,84,1400,1023,594
1677060696,81,83,1400,1023,595
1677060696,82,82,1400,1023,596
1677060696,77,80,1400,1023,597
1677060696,87,80,1400,1023,598
1677060696,85,80,1400,1023,599
1677060696,97,80,1400,1023,600
1677060696,132,83,1400,1023,601
1677060696,132,86,0,0,602
1677060696,132,89,0,0,603
1677060696,132,93,0,0,604
1677060696,132,96,0,0,605
1677060696,132,99,0,0,606
1677060696,132,103,0,0,607
1677060696,132,107,0,0,608
1677060696,132,110,0,0,609
1677060696,132,114,0,0,610
1677060696,132,117,0,0,611
1677060696,132,120,0,0,612
1677060696,132,124,0,0,613
1677060696,132,126,0,0,614
1677060696,132,129,0,0,615
1677060696,132,132,0,0,616
1677060696,132,132,0,0,617
1677060696,132,132,0,0,618
1677060696,132,132,0,0,619
1677060696,132,132,0,0,620
1677060697,132,132,0,0,621
1677060697,132,132,0,0,622
1677060697,132,132,0,0,623
1677060697,132,132,0,0,624
1677060697,132,132,0,0,625
1677060697,132,132,0,0,626
1677060697,132,132,0,0,627
1677060697,132,132,0,0,628
1677060697,132,132,0,0,629
1677060697,132,132,0,0,630
1677060697,132,132,0,0,631
1677060697,132,132,0,0,632
1677060697,132,132,0,0,633
1677060697,132,132,0,0,634
1677060697,132,132,0,0,635
1677060697,132,132,0,0,636
1677060697,132,132,0,0,637
1677060697,132,132,0,0,638
1677060697,132,132,0,0,639
1677060697,132,132,0,0,640
1677060697,132,132,0,0,641
1677060697,132,132,0,0,642
1677060697,132,132,0,0,643
1677060697,132,132,0,0,644
1677060697,132,132,0,0,645
1677060697,132,132,0,0,646
1677060697,132,132,0,0,647
1677060697,132,132,0,0,648
1677060697,132,132,0,0,649
1677060697,132,132,0,0,650
1677060698,132,132,0,0,651
1677060698,132,132,0,0,652
1677060698,132,132,0,0,653
1677060698,132,132,0,0,654
1677060698,132,132,0,0,655
1677060698,132,132,0,0,656
1677060698,132,132,0,0,657
1677060698,132,132,0,0,658
1677060698,132,132,0,0,659
1677060698,132,132,0,0,660
1677060698,132,132,0,0,661
1677060698,132,132,0,0,662
1677060698,132,132,0,0,663
1677060698,132,132,0,0,664
1677060698,132,132,0,0,665
1677060698,132,132,0,0,666
1677060698,132,132,0,0,667
1677060698,132,132,0,0,668
1677060698,132,132,0,0,669
1677060698,132,132,0,0,670
1677060698,132,132,0,0,671
1677060698,132,132,0,0,672
1677060698,132,132,0,0,673
1677060698,132,132,0,0,674
1677060698,132,132,0,0,675
1677060698,132,132,0,0,676
1677060698,132,132,0,0,677
1677060698,132,132,0,0,678
1677060698,132,132,0,0,679
1677060699,132,132,0,0,680
1677060699,132,132,0,0,681
1677060699,132,132,0,0,682
1677060699,132,132,0,0,683
1677060699,132,132,0,0,684
1677060699,132,132,0,0,685
1677060699,132,132,0,0,686
1677060699,132,132,0,0,687
1677060699,132,132,0,0,688
1677060699,132,132,0,0,689
1677060699,132,132,0,0,690
1677060699,132,132,0,0,691
1677060699,132,132,0,0,692
1677060699,132,132,0,0,693
1677060699,132,132,0,0,694
1677060699,132,132,0,0,695
1677060699,132,132,0,0,696
1677060699,132,132,0,0,697
1677060699,132,132,0,0,698
1677060699,132,132,0,0,699
1677060699,132,132,0,0,700
1677060699,132,132,0,0,701
1677060699,132,132,0,0,702
1677060699,132,132,0,0,703
1677060699,132,132,0,0,704
1677060699,132,132,0,0,705
1677060699,132,132,0,0,706
1677060699,132,132,0,0,707
1677060699,132,132,0,0,708
1677060699,132,132,0,0,709
1677060700,132,132,0,0,710
1677060700,132,132,0,0,711
1677060700,132,132,0,0,712
1677060700,132,132,0,0,713
1677060700,132,132,0,0,714
1677060700,132,132,0,0,715
1677060700,132,132,0,0,716
1677060700,132,132,0,0,717
1677060700,132,132,0,0,718
1677060700,132,132,0,0,719
1677060700,132,132,0,0,720
1677060700,132,132,0,0,721
1677060700,132,132,0,0,722
1677060700,132,132,0,0,723
1677060700,132,132,0,0,724
1677060700,132,132,0,0,725
1677060700,132,132,0,0,726
1677060700,132,132,0,0,727
1677060700,132,132,0,0,728
1677060700,132,132,0,0,729
1677060700,132,132,0,0,730
1677060700,132,132,0,0,731
1677060700,132,132,0,0,732
1677060700,132,132,0,0,733
1677060700,132,132,0,0,734
1677060700,132,132,0,0,735
1677060700,132,132,0,0,736
1677060700,132,132,0,0,737
1677060700,132,132,0,0,738
1677060701,132,132,0,0,739
1677060701,132,132,0,0,740
1677060701,132,132,0,0,741
1677060701,132,132,0,0,742
1677060701,132,132,0,0,743
1677060701,132,132,0,0,744
1677060701,132,132,0,0,745
1677060701,132,132,0,0,746
1677060701,132,132,0,0,747
1677060701,132,132,0,0,748
1677060701,132,132,0,0,749
1677060701,132,132,0,0,750
1677060701,132,132,0,0,751
1677060701,132,132,0,0,752
1677060701,132,132,0,0,753
1677060701,132,132,0,0,754
1677060701,132,132,0,0,755
1677060701,132,132,0,0,756
1677060701,132,132,0,0,757
1677060701,132,132,0,0,758
1677060701,132,132,0,0,759
1677060701,132,132,0,0,760
1677060701,132,132,0,0,761
1677060701,132,132,0,0,762
1677060701,132,132,0,0,763
1677060701,132,132,0,0,764
1677060701,132,132,0,0,765
1677060701,132,132,0,0,766
1677060701,132,132,0,0,767
1677060701,132,132,0,0,768
1677060702,132,132,0,0,769
1677060702,132,132,0,0,770
1677060702,132,132,0,0,771
1677060702,132,132,0,0,772
1677060702,132,132,0,0,773
1677060702,132,132,0,0,774
1677060702,132,132,0,0,775
1677060702,132,132,0,0,776
1677060702,132,132,0,0,777
1677060702,132,132,0,0,778
1677060702,132,132,0,0,779
1677060702,132,132,0,0,780
1677060702,132,132,0,0,781
1677060702,132,132,0,0,782
1677060702,132,132,0,0,783
1677060702,132,132,0,0,784
1677060702,132,132,0,0,785
1677060702,132,132,0,0,786
1677060702,132,132,0,0,787
1677060702,132,132,0,0,788
1677060702,132,132,0,0,789
1677060702,132,132,0,0,790
1677060702,132,132,0,0,791
1677060702,132,132,0,0,792
1677060702,132,132,0,0,793
1677060702,132,132,0,0,794
1677060702,132,132,0,0,795
1677060702,132,132,0,0,796
1677060702,132,132,0,0,797
1677060703,132,132,0,0,798
1677060703,132,132,0,0,799
1677060703,132,132,0,0,800
1677060703,132,132,0,0,801
1677060703,132,132,0,0,802
1677060703,132,132,0,0,803
1677060703,132,132,0,0,804
1677060703,132,132,0,0,805
1677060703,132,132,0,0,806
1677060703,132,132,0,0,807
1677060703,132,132,0,0,808
1677060703,132,132,0,0,809
1677060703,132,132,0,0,810
1677060703,132,132,0,0,811
1677060703,132,132,0,0,812
1677060703,132,132,0,0,813
1677060703,132,132,0,0,814
1677060703,132,132,0,0,815
1677060703,132,132,0,0,816
1677060703,132,132,0,0,817
1677060703,132,132,0,0,818
1677060703,132,132,0,0,819
1677060703,132,132,0,0,820
1677060703,132,132,0,0,821
1677060703,132,132,0,0,822
1677060703,132,132,0,0,823
1677060703,132,132,0,0,824
1677060703,132,132,0,0,825
1677060703,132,132,0,0,826
1677060703,132,132,0,0,827
1677060704,132,132,0,0,828
1677060704,132,132,0,0,829
1677060704,132,132,0,0,830
1677060704,132,132,0,0,831
1677060704,132,132,0,0,832
1677060704,132,132,0,0,833
1677060704,132,132,0,0,834
1677060704,132,132,0,0,835
1677060704,132,132,0,0,836
1677060704,132,132,0,0,837
1677060704,132,132,0,0,838
1677060704,132,132,0,0,839
1677060704,132,132,0,0,840
1677060704,132,132,0,0,841
1677060704,132,132,0,0,842
1677060704,132,132,0,0,843
1677060704,132,132,0,0,844
1677060704,132,132,0,0,845
1677060704,132,132,0,0,846
1677060704,132,132,0,0,847
1677060704,132,132,0,0,848
1677060704,132,132,0,0,849
1677060704,132,132,0,0,850
1677060704,132,132,0,0,851
1677060704,132,132,0,0,852
1677060704,132,132,0,0,853
1677060704,132,132,0,0,854
1677060704,132,132,0,0,855
1677060704,132,132,0,0,856
1677060704,132,132,0,0,857
1677060705,132,132,0,0,858
1677060705,132,132,0,0,859
1677060705,132,132,0,0,860
1677060705,132,132,0,0,861
1677060705,132,132,0,0,862
1677060705,132,132,0,0,863
1677060705,132,132,0,0,864
1677060705,132,132,0,0,865
1677060705,132,132,0,0,866
1677060705,477,153,1400,0,867
1677060705,477,175,0,0,868
1677060705,477,196,0,0,869
1677060705,477,218,0,0,870
1677060705,477,239,0,0,871
1677060705,477,261,0,0,872
1677060705,477,282,0,0,873
1677060705,477,304,0,0,874
1677060705,477,326,0,0,875
1677060705,477,347,0,0,876
1677060705,477,369,0,0,877
1677060705,477,390,0,0,878
1677060705,477,412,0,0,879
1677060705,477,433,0,0,880
1677060705,477,455,0,0,881
1677060705,477,477,0,0,882
1677060705,477,477,0,0,883
1677060705,477,477,0,0,884
1677060705,477,477,0,0,885
1677060705,477,477,0,0,886
1677060706,477,477,0,0,887
1677060706,477,477,0,0,888
1677060706,477,477,0,0,889
1677060706,477,477,0,0,890
1677060706,477,477,0,0,891
1677060706,477,477,0,0,892
1677060706,477,477,0,0,893
1677060706,477,477,0,0,894
1677060706,477,477,0,0,895
1677060706,477,477,0,0,896
1677060706,477,477,0,0,897
1677060706,477,477,0,0,898
1677060706,477,477,0,0,899
1677060706,477,477,0,0,900
1677060706,477,477,0,0,901
1677060706,477,477,0,0,902
1677060706,477,477,0,0,903
1677060706,477,477,0,0,904
1677060706,477,477,0,0,905
1677060706,477,477,0,0,906
1677060706,477,477,0,0,907
1677060706,477,477,0,0,908
1677060706,477,477,0,0,909
1677060706,477,477,0,0,910
1677060706,477,477,0,0,911
1677060706,477,477,0,0,912
1677060706,477,477,0,0,913
1677060706,477,477,0,0,914
1677060706,477,477,0,0,915
1677060706,477,477,0,0,916
1677060707,477,477,0,0,917
1677060707,477,477,0,0,918
1677060707,477,477,0,0,919
1677060707,477,477,0,0,920
1677060707,477,477,0,0,921
1677060707,477,477,0,0,922
1677060707,477,477,0,0,923
