timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue
1670856919420,138.000000,138.000000,0.000000,0.000000
1670856919444,138.000000,138.000000,0.000000,0.000000
1670856919476,138.000000,138.000000,0.000000,0.000000
1670856919510,138.000000,138.000000,0.000000,0.000000
1670856919543,138.000000,138.000000,0.000000,0.000000
1670856919578,138.000000,138.000000,0.000000,0.000000
1670856919611,138.000000,138.000000,0.000000,0.000000
1670856919643,138.000000,138.000000,0.000000,0.000000
1670856919677,138.000000,138.000000,0.000000,0.000000
1670856919713,138.000000,138.000000,0.000000,0.000000
1670856919744,138.000000,138.000000,0.000000,0.000000
1670856919785,138.000000,138.000000,0.000000,0.000000
1670856919818,138.000000,138.000000,0.000000,0.000000
1670856919851,138.000000,138.000000,0.000000,0.000000
1670856919886,138.000000,138.000000,0.000000,0.000000
1670856919920,138.000000,138.000000,0.000000,0.000000
1670856919955,138.000000,138.000000,0.000000,0.000000
1670856919987,138.000000,138.000000,0.000000,0.000000
1670856920019,138.000000,138.000000,0.000000,0.000000
1670856920051,138.000000,138.000000,0.000000,0.000000
1670856920085,138.000000,138.000000,0.000000,0.000000
1670856920118,138.000000,138.000000,0.000000,0.000000
1670856920151,138.000000,138.000000,0.000000,0.000000
1670856920191,138.000000,138.000000,0.000000,0.000000
1670856920223,138.000000,138.000000,0.000000,0.000000
1670856920257,138.000000,138.000000,0.000000,0.000000
1670856920292,138.000000,138.000000,0.000000,0.000000
1670856920326,138.000000,138.000000,0.000000,0.000000
1670856920356,138.000000,138.000000,0.000000,0.000000
1670856920389,138.000000,138.000000,0.000000,0.000000
1670856920421,138.000000,138.000000,0.000000,0.000000
1670856920454,138.000000,138.000000,0.000000,0.000000
1670856920489,138.000000,138.000000,0.000000,0.000000
1670856920529,138.000000,138.000000,0.000000,0.000000
1670856920563,138.000000,138.000000,0.000000,0.000000
1670856920598,138.000000,138.000000,0.000000,0.000000
1670856920631,138.000000,138.000000,0.000000,0.000000
1670856920661,138.000000,138.000000,0.000000,0.000000
1670856920694,138.000000,138.000000,0.000000,0.000000
1670856920731,138.000000,138.000000,0.000000,0.000000
1670856920767,138.000000,138.000000,0.000000,0.000000
1670856920792,138.000000,138.000000,0.000000,0.000000
1670856920834,138.000000,138.000000,0.000000,0.000000
1670856920866,138.000000,138.000000,0.000000,0.000000
1670856920899,138.000000,138.000000,0.000000,0.000000
1670856920935,138.000000,138.000000,0.000000,0.000000
1670856920968,138.000000,138.000000,0.000000,0.000000
1670856921001,138.000000,138.000000,0.000000,0.000000
1670856921033,138.000000,138.000000,0.000000,0.000000
1670856921066,138.000000,138.000000,0.000000,0.000000
1670856921098,138.000000,138.000000,0.000000,0.000000
1670856921131,138.000000,138.000000,0.000000,0.000000
1670856921171,138.000000,138.000000,0.000000,0.000000
1670856921204,138.000000,138.000000,0.000000,0.000000
1670856921236,138.000000,138.000000,0.000000,0.000000
1670856921269,138.000000,138.000000,0.000000,0.000000
1670856921302,138.000000,138.000000,0.000000,0.000000
1670856921340,138.000000,138.000000,0.000000,0.000000
1670856921369,138.000000,138.000000,0.000000,0.000000
1670856921408,138.000000,138.000000,0.000000,0.000000
1670856921442,138.000000,138.000000,0.000000,0.000000
1670856921476,138.000000,138.000000,0.000000,0.000000
1670856921509,138.000000,138.000000,0.000000,0.000000
1670856921541,138.000000,138.000000,0.000000,0.000000
1670856921574,138.000000,138.000000,0.000000,0.000000
1670856921610,138.000000,138.000000,0.000000,0.000000
1670856921642,138.000000,138.000000,0.000000,0.000000
1670856921676,138.000000,138.000000,0.000000,0.000000
1670856921710,138.000000,138.000000,0.000000,0.000000
1670856921742,138.000000,138.000000,0.000000,0.000000
1670856921777,138.000000,138.000000,0.000000,0.000000
1670856921809,138.000000,138.000000,0.000000,0.000000
1670856921849,138.000000,138.000000,0.000000,0.000000
1670856921882,138.000000,138.000000,0.000000,0.000000
1670856921915,138.000000,138.000000,0.000000,0.000000
1670856921947,138.000000,138.000000,0.000000,0.000000
1670856921980,138.000000,138.000000,0.000000,0.000000
1670856922013,138.000000,138.000000,0.000000,0.000000
1670856922045,138.000000,138.000000,0.000000,0.000000
1670856922081,138.000000,138.000000,0.000000,0.000000
1670856922118,138.000000,138.000000,0.000000,0.000000
1670856922153,138.000000,138.000000,0.000000,0.000000
1670856922187,138.000000,138.000000,0.000000,0.000000
1670856922212,138.000000,138.000000,0.000000,0.000000
1670856922253,138.000000,138.000000,0.000000,0.000000
1670856922286,138.000000,138.000000,0.000000,0.000000
1670856922321,138.000000,138.000000,0.000000,0.000000
1670856922355,138.000000,138.000000,0.000000,0.000000
1670856922388,138.000000,138.000000,0.000000,0.000000
1670856922422,138.000000,138.000000,0.000000,0.000000
1670856922452,138.000000,138.000000,0.000000,0.000000
1670856922484,138.000000,138.000000,0.000000,0.000000
1670856922518,138.000000,138.000000,0.000000,0.000000
1670856922558,138.000000,138.000000,0.000000,0.000000
1670856922584,138.000000,138.000000,0.000000,0.000000
1670856922626,138.000000,138.000000,0.000000,0.000000
1670856922659,138.000000,138.000000,0.000000,0.000000
1670856922692,138.000000,138.000000,0.000000,0.000000
1670856922725,138.000000,138.000000,0.000000,0.000000
1670856922758,138.000000,138.000000,0.000000,0.000000
1670856922791,138.000000,138.000000,0.000000,0.000000
1670856922824,138.000000,138.000000,0.000000,0.000000
1670856922856,138.000000,138.000000,0.000000,0.000000
1670856922891,138.000000,138.000000,0.000000,0.000000
1670856922926,138.000000,138.000000,0.000000,0.000000
1670856922959,138.000000,138.000000,0.000000,0.000000
1670856922992,138.000000,138.000000,0.000000,0.000000
1670856923031,138.000000,138.000000,0.000000,0.000000
1670856923064,138.000000,138.000000,0.000000,0.000000
1670856923092,138.000000,138.000000,0.000000,0.000000
1670856923126,138.000000,138.000000,0.000000,0.000000
1670856923159,138.000000,138.000000,0.000000,0.000000
1670856923200,138.000000,138.000000,0.000000,0.000000
1670856923235,138.000000,138.000000,0.000000,0.000000
1670856923268,138.000000,138.000000,0.000000,0.000000
1670856923300,138.000000,138.000000,0.000000,0.000000
1670856923335,138.000000,138.000000,0.000000,0.000000
1670856923369,138.000000,138.000000,0.000000,0.000000
1670856923403,138.000000,138.000000,0.000000,0.000000
1670856923434,138.000000,138.000000,0.000000,0.000000
1670856923466,138.000000,138.000000,0.000000,0.000000
1670856923504,138.000000,138.000000,0.000000,0.000000
1670856923534,138.000000,138.000000,0.000000,0.000000
1670856923567,138.000000,138.000000,0.000000,0.000000
1670856923601,138.000000,138.000000,0.000000,0.000000
1670856923634,138.000000,138.000000,0.000000,0.000000
1670856923667,138.000000,138.000000,0.000000,0.000000
1670856923707,138.000000,138.000000,0.000000,0.000000
1670856923740,138.000000,138.000000,0.000000,0.000000
1670856923769,138.000000,138.000000,0.000000,0.000000
1670856923809,138.000000,138.000000,0.000000,0.000000
1670856923841,138.000000,138.000000,0.000000,0.000000
1670856923873,138.000000,138.000000,0.000000,0.000000
1670856923909,138.000000,138.000000,0.000000,0.000000
1670856923941,138.000000,138.000000,0.000000,0.000000
1670856923975,138.000000,138.000000,0.000000,0.000000
1670856924006,138.000000,138.000000,0.000000,0.000000
1670856924046,138.000000,138.000000,0.000000,0.000000
1670856924079,138.000000,138.000000,0.000000,0.000000
1670856924111,138.000000,138.000000,0.000000,0.000000
1670856924141,138.000000,138.000000,0.000000,0.000000
1670856924175,138.000000,138.000000,0.000000,0.000000
1670856924208,138.000000,138.000000,0.000000,0.000000
1670856924241,138.000000,138.000000,0.000000,0.000000
1670856924283,138.000000,138.000000,0.000000,0.000000
1670856924310,138.000000,138.000000,0.000000,0.000000
1670856924350,138.000000,138.000000,0.000000,0.000000
1670856924383,138.000000,138.000000,0.000000,0.000000
1670856924417,138.000000,138.000000,0.000000,0.000000
1670856924449,138.000000,138.000000,0.000000,0.000000
1670856924482,138.000000,138.000000,0.000000,0.000000
1670856924516,138.000000,138.000000,0.000000,0.000000
1670856924549,138.000000,138.000000,0.000000,0.000000
1670856924587,138.000000,138.000000,0.000000,0.000000
1670856924617,138.000000,138.000000,0.000000,0.000000
1670856924650,138.000000,138.000000,0.000000,0.000000
1670856924684,138.000000,138.000000,0.000000,0.000000
1670856924717,138.000000,138.000000,0.000000,0.000000
1670856924755,138.000000,138.000000,0.000000,0.000000
1670856924789,138.000000,138.000000,0.000000,0.000000
1670856924824,138.000000,138.000000,0.000000,0.000000
1670856924857,138.000000,138.000000,0.000000,0.000000
1670856924890,138.000000,138.000000,0.000000,0.000000
1670856924924,138.000000,138.000000,0.000000,0.000000
1670856924957,138.000000,138.000000,0.000000,0.000000
1670856924989,138.000000,138.000000,0.000000,0.000000
1670856925023,138.000000,138.000000,0.000000,0.000000
1670856925056,138.000000,138.000000,0.000000,0.000000
1670856925092,138.000000,138.000000,0.000000,0.000000
1670856925128,138.000000,138.000000,0.000000,0.000000
1670856925158,138.000000,138.000000,0.000000,0.000000
1670856925195,138.000000,138.000000,0.000000,0.000000
1670856925224,138.000000,138.000000,0.000000,0.000000
1670856925256,138.000000,138.000000,0.000000,0.000000
1670856925296,138.000000,138.000000,0.000000,0.000000
1670856925325,138.000000,138.000000,0.000000,0.000000
1670856925364,138.000000,138.000000,0.000000,0.000000
1670856925399,138.000000,138.000000,0.000000,0.000000
1670856925433,138.000000,138.000000,0.000000,0.000000
1670856925466,138.000000,138.000000,0.000000,0.000000
1670856925498,138.000000,138.000000,0.000000,0.000000
1670856925530,138.000000,138.000000,0.000000,0.000000
1670856925565,138.000000,138.000000,0.000000,0.000000
1670856925600,138.000000,138.000000,0.000000,0.000000
1670856925632,138.000000,138.000000,0.000000,0.000000
1670856925668,138.000000,138.000000,0.000000,0.000000
1670856925702,138.000000,138.000000,0.000000,0.000000
1670856925736,138.000000,138.000000,0.000000,0.000000
1670856925770,138.000000,138.000000,0.000000,0.000000
1670856925803,138.000000,138.000000,0.000000,0.000000
1670856925835,138.000000,138.000000,0.000000,0.000000
1670856925867,138.000000,138.000000,0.000000,0.000000
1670856925906,138.000000,138.000000,0.000000,0.000000
1670856925938,138.000000,138.000000,0.000000,0.000000
1670856925973,138.000000,138.000000,0.000000,0.000000
1670856926006,138.000000,138.000000,0.000000,0.000000
1670856926040,138.000000,138.000000,0.000000,0.000000
1670856926074,138.000000,138.000000,0.000000,0.000000
1670856926107,138.000000,138.000000,0.000000,0.000000
1670856926142,138.000000,138.000000,0.000000,0.000000
1670856926174,138.000000,138.000000,0.000000,0.000000
1670856926207,138.000000,138.000000,0.000000,0.000000
1670856926242,138.000000,138.000000,0.000000,0.000000
1670856926273,138.000000,138.000000,0.000000,0.000000
1670856926307,138.000000,138.000000,0.000000,0.000000
1670856926338,138.000000,138.000000,0.000000,0.000000
1670856926379,138.000000,138.000000,0.000000,0.000000
1670856926409,138.000000,138.000000,0.000000,0.000000
1670856926441,138.000000,138.000000,0.000000,0.000000
1670856926481,138.000000,138.000000,0.000000,0.000000
1670856926514,138.000000,138.000000,0.000000,0.000000
1670856926541,138.000000,138.000000,0.000000,0.000000
1670856926574,138.000000,138.000000,0.000000,0.000000
1670856926615,138.000000,138.000000,0.000000,0.000000
1670856926648,138.000000,138.000000,0.000000,0.000000
1670856926682,138.000000,138.000000,0.000000,0.000000
1670856926717,138.000000,138.000000,0.000000,0.000000
1670856926749,138.000000,138.000000,0.000000,0.000000
1670856926783,138.000000,138.000000,0.000000,0.000000
1670856926815,138.000000,138.000000,0.000000,0.000000
