timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024834,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024835,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024836,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024837,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024838,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
1676024839,71.000000,71.000000,0.000000,0.000000
